H1N1	H3N2	B
26	0	0
61	0	0
97	0	0
120	0	0
191	0	0
228	0	0
278	0	0
331	0	0
376	0	0
594	0	0
754	0	0
952	0	0
1149	0	0
1668	0	0
1892	0	0
2758	0	0
2983	0	0
3903	0	0
4460	0	0
6195	0	0
6169	0	0
12146	0	0
13252	0	0
20210	0	0
26251	0	0
26864	0	0
44467	0	0
47184	0	0
71173	0	0
66517	0	0
95780	0	0
97712	0	0
95394	0	0
94112	0	0
77966	0	0
76004	0	0
53601	0	0
51892	0	0
21342	0	0
14238	0	0
10248	0	0
9792	0	0
11358	0	0
8652	0	0
7696	0	0
7548	0	0
8332	0	0
5635	0	0
6045	0	0
6006	0	0
2254	0	0
2253	0	0
1393	0	0
1375	0	0
489	0	0
501	0	0
72	0	0
63	0	0
48	0	0
44	0	0
32	0	0
35	0	0
34	0	0
15	0	0
15	0	0
17	0	0
8	0	0
8	0	0
8	0	0
3	0	0
3	0	0
2	0	0
2	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
