S_H1N1	E_H1N1	I_H1N1	R_H1N1	beta_H1N1	S_H3N2	E_H3N2	I_H3N2	R_H3N2	beta_H3N2	S_B	E_B	I_B	R_B	beta_B
155974.0	16.0	10.0	44000.0	6.411324964417146e-06	148000.0	0.0	0.0	51992.0		120000.0	0.0	0.0	79989.0	
155954.0	36.0	10.0	44000.0	0.0	148000.0	0.0	0.0	51987.0		120000.0	0.0	0.0	79983.0	
155931.0	43.0	26.0	44000.0	3.946518751143874e-06	148000.0	0.0	0.0	51979.0		120000.0	0.0	0.0	79976.0	
155878.0	76.0	46.0	44000.0	2.7892493404819933e-06	148000.0	0.0	0.0	51961.0		120000.0	0.0	0.0	79953.0	
155820.0	111.0	69.0	44000.0	2.1392204680614386e-06	148000.0	0.0	0.0	51950.0		120000.0	0.0	0.0	79932.0	
155770.0	108.0	122.0	44000.0	2.788895355384199e-06	148000.0	0.0	0.0	51935.0		120000.0	0.0	0.0	79914.0	
155751.0	69.0	170.0	44010.0	2.190525072636678e-06	147995.0	0.0	0.0	51940.0		119993.0	0.0	0.0	79917.0	
155632.0	138.0	220.0	44010.0	1.4603213174201145e-06	147995.0	0.0	0.0	51915.0		119993.0	0.0	0.0	79864.0	
155536.0	215.0	223.0	44026.0	5.477946824013289e-07	147982.0	0.0	0.0	51910.0		119985.0	0.0	0.0	79842.0	
155263.0	369.0	322.0	44046.0	2.380252973286001e-06	147967.0	0.0	0.0	51869.0		119971.0	0.0	0.0	79754.0	
154937.0	599.0	395.0	44069.0	1.5686245034016685e-06	147952.0	0.0	0.0	51794.0		119955.0	0.0	0.0	79649.0	
154374.0	889.0	615.0	44122.0	2.875500013113544e-06	147917.0	0.0	0.0	51704.0		119925.0	0.0	0.0	79485.0	
154090.0	847.0	883.0	44180.0	2.3959758776676454e-06	147870.0	0.0	0.0	51688.0		119888.0	0.0	0.0	79427.0	
154030.0	344.0	1396.0	44230.0	2.61828948217768e-06	147835.0	0.0	0.0	51721.0		119856.0	0.0	0.0	79455.0	
151944.0	2146.0	1661.0	44249.0	1.125291795294651e-06	147821.0	0.0	0.0	51210.0		119844.0	0.0	0.0	78661.0	
151705.0	2325.0	1602.0	44368.0	2.468816685053179e-07	147727.0	0.0	0.0	51267.0		119778.0	0.0	0.0	78685.0	
147075.0	4869.0	3592.0	44464.0	3.948563430851114e-06	147652.0	0.0	0.0	50123.0		119720.0	0.0	0.0	76959.0	
146745.0	4960.0	3558.0	44737.0	4.577503073965689e-07	147440.0	0.0	0.0	50314.0		119555.0	0.0	0.0	77108.0	
141180.0	5895.0	7862.0	45063.0	4.171332162044885e-06	147212.0	0.0	0.0	49193.0		119357.0	0.0	0.0	75194.0	
138252.0	8493.0	7629.0	45626.0	3.12877910295036e-07	146792.0	0.0	0.0	48981.0		119011.0	0.0	0.0	74600.0	
127073.0	14107.0	12910.0	45910.0	3.39223275498132e-06	146582.0	0.0	0.0	46375.0		118843.0	0.0	0.0	70381.0	
126368.0	11884.0	15778.0	45970.0	1.4685272462841526e-06	146539.0	0.0	0.0	46249.0		118805.0	0.0	0.0	70150.0	
96756.0	30317.0	24871.0	48056.0	4.645492922985686e-06	144983.0	0.0	0.0	40736.0		117532.0	0.0	0.0	60353.0	
95315.0	31053.0	25337.0	48295.0	2.9192593062327257e-07	144806.0	0.0	0.0	40576.0		117388.0	0.0	0.0	60008.0	
85414.0	11342.0	50319.0	52925.0	6.889801001564964e-06	141416.0	0.0	0.0	42583.0		114580.0	0.0	0.0	60697.0	
