H1N1	H3N2	B
2	0	0
2	0	0
27	0	0
0	0	0
35	0	0
4	0	0
49	0	0
17	0	0
4	0	0
54	0	0
13	0	0
154	0	0
80	0	0
139	0	0
18	0	0
429	0	0
163	0	0
399	0	0
90	0	0
597	0	0
120	0	0
1155	0	0
334	0	0
485	0	0
767	0	0
1405	0	0
196	0	0
915	0	0
3185	0	0
2144	0	0
1239	0	0
5337	0	0
1154	0	0
6014	0	0
9447	0	0
4448	0	0
1838	0	0
12397	0	0
2306	0	0
26216	0	0
8403	0	0
22963	0	0
776	0	0
952	0	0
782	0	0
12234	0	0
618	0	0
809	0	0
123	0	0
137	0	0
752	0	0
1460	0	0
16	0	0
418	0	0
17	0	0
327	0	0
555	0	0
10	0	0
398	0	0
146	0	0
7	0	0
62	0	0
84	0	0
21	0	0
1	0	0
87	0	0
24	0	0
18	0	0
21	0	0
66	0	0
1	0	0
45	0	0
1	0	0
32	0	0
12	0	0
13	0	0
0	0	0
3	0	0
14	0	0
1	0	0
0	0	0
0	0	0
1	0	0
1	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
