H1N1	H3N2	B
13	0	0
9	0	0
0	0	0
26	0	0
3	0	0
3	0	0
5	0	0
20	0	0
60	0	0
48	0	0
0	0	0
33	0	0
52	0	0
9	0	0
378	0	0
5	0	0
212	0	0
300	0	0
566	0	0
0	0	0
24	0	0
690	0	0
0	0	0
1319	0	0
1035	0	0
1335	0	0
97	0	0
4112	0	0
205	0	0
5330	0	0
2473	0	0
1498	0	0
9846	0	0
67	0	0
12388	0	0
465	0	0
9508	0	0
39	0	0
3808	0	0
210	0	0
1520	0	0
9	0	0
76	0	0
145	0	0
6	0	0
63	0	0
7	0	0
5	0	0
13	0	0
1	0	0
0	0	0
6	0	0
0	0	0
0	0	0
1	0	0
0	0	0
1	0	0
9	0	0
0	0	0
0	0	0
0	0	0
1	0	0
0	0	0
8	0	0
1	0	0
4	0	0
3	0	0
0	0	0
0	0	0
1	0	0
6	0	0
0	0	0
5	0	0
1	0	0
0	0	0
1	0	0
3	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1	0	0
0	0	0
0	0	0
1	0	0
0	0	0
0	0	0
0	0	0
1	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
