S_H1N1	E_H1N1	I_H1N1	R_H1N1	beta_H1N1	S_H3N2	E_H3N2	I_H3N2	R_H3N2	beta_H3N2	S_B	E_B	I_B	R_B	beta_B
155973.0	17.0	10.0	44000.0	6.411366069768486e-06	148000.0	0.0	0.0	51991.0		120000.0	0.0	0.0	79991.0	
155971.0	19.0	10.0	44000.0	0.0	148000.0	0.0	0.0	51991.0		120000.0	0.0	0.0	79990.0	
155920.0	53.0	27.0	44000.0	4.038158219789826e-06	148000.0	0.0	0.0	51973.0		120000.0	0.0	0.0	79973.0	
155916.0	55.0	29.0	44000.0	4.4232482388837136e-07	148000.0	0.0	0.0	51973.0		120000.0	0.0	0.0	79970.0	
155894.0	26.0	80.0	44000.0	4.0893171000808245e-06	148000.0	0.0	0.0	51965.0		120000.0	0.0	0.0	79963.0	
155797.0	119.0	84.0	44000.0	3.056480395581919e-07	148000.0	0.0	0.0	51944.0		120000.0	0.0	0.0	79924.0	
155794.0	100.0	96.0	44010.0	1.4709595149149945e-06	147995.0	0.0	0.0	51953.0		119993.0	0.0	0.0	79932.0	
155776.0	21.0	193.0	44010.0	3.2263678203004924e-06	147995.0	0.0	0.0	51950.0		119993.0	0.0	0.0	79924.0	
155583.0	211.0	179.0	44027.0	1.0772241527874414e-07	147982.0	0.0	0.0	51930.0		119982.0	0.0	0.0	79864.0	
155545.0	231.0	195.0	44029.0	5.934468630151552e-07	147980.0	0.0	0.0	51919.0		119981.0	0.0	0.0	79853.0	
155263.0	320.0	337.0	44080.0	3.6885819334671172e-06	147947.0	0.0	0.0	51907.0		119947.0	0.0	0.0	79787.0	
155177.0	368.0	371.0	44084.0	6.600583592335312e-07	147943.0	0.0	0.0	51880.0		119946.0	0.0	0.0	79756.0	
154968.0	295.0	631.0	44106.0	2.8838835578630986e-06	147929.0	0.0	0.0	51848.0		119931.0	0.0	0.0	79711.0	
154943.0	234.0	620.0	44203.0	8.952303583856956e-07	147853.0	0.0	0.0	51941.0		119873.0	0.0	0.0	79800.0	
154054.0	914.0	826.0	44206.0	1.642454167905842e-06	147851.0	0.0	0.0	51710.0		119872.0	0.0	0.0	79447.0	
153907.0	1036.0	833.0	44224.0	1.950009083532313e-07	147836.0	0.0	0.0	51693.0		119862.0	0.0	0.0	79406.0	
153786.0	268.0	1529.0	44417.0	3.7807457666896088e-06	147680.0	0.0	0.0	51855.0		119746.0	0.0	0.0	79551.0	
153734.0	173.0	1638.0	44455.0	5.837588935667435e-07	147655.0	0.0	0.0	51881.0		119721.0	0.0	0.0	79571.0	
151201.0	2585.0	1477.0	44737.0	5.418139861507062e-07	147436.0	0.0	0.0	51508.0		119556.0	0.0	0.0	78886.0	
151042.0	2692.0	1443.0	44823.0	2.3858288446945905e-07	147381.0	0.0	0.0	51558.0		119505.0	0.0	0.0	78902.0	
150816.0	385.0	3767.0	45032.0	4.45853470491027e-06	147226.0	0.0	0.0	51698.0		119363.0	0.0	0.0	79026.0	
148997.0	2045.0	3901.0	45057.0	2.735543655244822e-07	147205.0	0.0	0.0	51246.0		119346.0	0.0	0.0	78311.0	
148117.0	2699.0	3238.0	45946.0	4.7122322539345396e-07	146550.0	0.0	0.0	51898.0		118813.0	0.0	0.0	78831.0	
141918.0	7079.0	4910.0	46093.0	2.610440055326978e-06	146438.0	0.0	0.0	50427.0		118725.0	0.0	0.0	76555.0	
140669.0	7448.0	5669.0	46214.0	1.1035139179896622e-06	146348.0	0.0	0.0	50227.0		118652.0	0.0	0.0	76168.0	
131920.0	9998.0	11816.0	46266.0	3.976861912987211e-06	146308.0	0.0	0.0	48033.0		118618.0	0.0	0.0	72697.0	
129471.0	11198.0	10532.0	48799.0	9.159654353571393e-07	144430.0	0.0	0.0	49908.0		117052.0	0.0	0.0	74274.0	
111376.0	20544.0	19122.0	48958.0	4.108028862705586e-06	144307.0	0.0	0.0	45316.0		116963.0	0.0	0.0	67201.0	
107483.0	21988.0	21345.0	49184.0	1.0674630385528922e-06	144150.0	0.0	0.0	44536.0		116822.0	0.0	0.0	65846.0	
93157.0	18219.0	37621.0	51003.0	5.163126407997519e-06	142808.0	0.0	0.0	42629.0		115743.0	0.0	0.0	61875.0	
87246.0	20237.0	40634.0	51883.0	1.0981187388565558e-06	142165.0	0.0	0.0	41923.0		115232.0	0.0	0.0	60361.0	
58831.0	34326.0	48761.0	58082.0	4.993972110776853e-06	137584.0	0.0	0.0	40851.0		111456.0	0.0	0.0	55135.0	
54329.0	32917.0	53423.0	59331.0	2.0365776603823193e-06	136656.0	0.0	0.0	40892.0		110715.0	0.0	0.0	54590.0	
46170.0	12661.0	73089.0	68080.0	8.42045900625847e-06	130153.0	0.0	0.0	47477.0		105489.0	0.0	0.0	60072.0	
45579.0	8750.0	75142.0	70529.0	1.3144920017859642e-06	128362.0	0.0	0.0	49747.0		103996.0	0.0	0.0	62264.0	
30797.0	15373.0	65206.0	88624.0	4.062945160216687e-06	115018.0	0.0	0.0	64034.0		93133.0	0.0	0.0	74514.0	
