S_H1N1	E_H1N1	I_H1N1	R_H1N1	beta_H1N1	S_H3N2	E_H3N2	I_H3N2	R_H3N2	beta_H3N2	S_B	E_B	I_B	R_B	beta_B
155968.0	22.0	10.0	44000.0	6.411571604431678e-06	148000.0	0.0	0.0	51988.0		120000.0	0.0	0.0	79989.0	
155937.0	53.0	10.0	44000.0	0.0	148000.0	0.0	0.0	51978.0		120000.0	0.0	0.0	79978.0	
155931.0	37.0	32.0	44000.0	4.409001417293547e-06	148000.0	0.0	0.0	51977.0		120000.0	0.0	0.0	79977.0	
155845.0	92.0	63.0	44000.0	3.1573903048765893e-06	148000.0	0.0	0.0	51951.0		120000.0	0.0	0.0	79942.0	
155817.0	114.0	69.0	44000.0	5.580682578866903e-07	148000.0	0.0	0.0	51947.0		120000.0	0.0	0.0	79930.0	
155727.0	118.0	155.0	44000.0	3.5628934589211848e-06	148000.0	0.0	0.0	51930.0		120000.0	0.0	0.0	79898.0	
155677.0	140.0	173.0	44010.0	1.039650757547094e-06	147995.0	0.0	0.0	51924.0		119993.0	0.0	0.0	79891.0	
155565.0	162.0	263.0	44010.0	2.199757806665486e-06	147995.0	0.0	0.0	51904.0		119993.0	0.0	0.0	79849.0	
155391.0	286.0	291.0	44032.0	1.105735247484889e-06	147980.0	0.0	0.0	51889.0		119979.0	0.0	0.0	79806.0	
155038.0	527.0	372.0	44063.0	1.9419449994014647e-06	147959.0	0.0	0.0	51834.0		119959.0	0.0	0.0	79698.0	
154640.0	751.0	540.0	44069.0	2.0836925906765532e-06	147954.0	0.0	0.0	51730.0		119954.0	0.0	0.0	79562.0	
154272.0	766.0	807.0	44155.0	2.835398210071746e-06	147894.0	0.0	0.0	51737.0		119903.0	0.0	0.0	79502.0	
153321.0	1319.0	1177.0	44183.0	2.2054893555020923e-06	147870.0	0.0	0.0	51512.0		119887.0	0.0	0.0	79136.0	
152514.0	1758.0	1455.0	44273.0	1.6583458711942032e-06	147797.0	0.0	0.0	51373.0		119829.0	0.0	0.0	78915.0	
151578.0	1743.0	2356.0	44323.0	2.662987073776738e-06	147763.0	0.0	0.0	51174.0		119796.0	0.0	0.0	78582.0	
147701.0	4813.0	3051.0	44435.0	1.7908033222157732e-06	147671.0	0.0	0.0	50317.0		119726.0	0.0	0.0	77108.0	
147599.0	3979.0	3813.0	44609.0	1.6631278202909792e-06	147534.0	0.0	0.0	50464.0		119617.0	0.0	0.0	77252.0	
140370.0	7331.0	7337.0	44962.0	3.7644625587884137e-06	147267.0	0.0	0.0	48947.0		119403.0	0.0	0.0	74700.0	
137632.0	9967.0	7041.0	45360.0	1.0525588969856397e-07	146979.0	0.0	0.0	48606.0		119147.0	0.0	0.0	73984.0	
132898.0	7472.0	13902.0	45728.0	3.912753560747009e-06	146690.0	0.0	0.0	47739.0		118925.0	0.0	0.0	72523.0	
130698.0	6934.0	15689.0	46679.0	1.3352704528025293e-06	145992.0	0.0	0.0	48131.0		118368.0	0.0	0.0	72631.0	
127736.0	5162.0	19616.0	47486.0	1.8893155040100549e-06	145414.0	0.0	0.0	48132.0		117872.0	0.0	0.0	72259.0	
123483.0	7215.0	20880.0	48422.0	8.532671272509535e-07	144727.0	0.0	0.0	47933.0		117319.0	0.0	0.0	71534.0	
121987.0	5749.0	19965.0	52299.0	1.2161921299102765e-06	141819.0	0.0	0.0	51408.0		115028.0	0.0	0.0	74771.0	
118935.0	4548.0	24116.0	52401.0	1.4827926704480983e-06	141744.0	0.0	0.0	50750.0		114956.0	0.0	0.0	73666.0	
111109.0	10878.0	18383.0	59630.0	7.324297351281399e-07	136385.0	0.0	0.0	55966.0		110632.0	0.0	0.0	77770.0	
103966.0	14969.0	18697.0	62368.0	1.5700781365229466e-06	134386.0	0.0	0.0	56883.0		109008.0	0.0	0.0	77674.0	
95040.0	16069.0	21789.0	67102.0	3.779167290572128e-06	130887.0	0.0	0.0	59258.0		106103.0	0.0	0.0	78821.0	
91243.0	12723.0	26732.0	69302.0	2.9285297588863185e-06	129246.0	0.0	0.0	60473.0		104746.0	0.0	0.0	79458.0	
71304.0	23736.0	32696.0	72264.0	3.828673781579602e-06	127090.0	0.0	0.0	58216.0		102963.0	0.0	0.0	74370.0	
65122.0	26121.0	32240.0	76517.0	1.808497172285833e-06	123972.0	0.0	0.0	60859.0		100371.0	0.0	0.0	76162.0	
60226.0	11078.0	50683.0	78013.0	6.5321634018902626e-06	122878.0	0.0	0.0	61045.0		99515.0	0.0	0.0	75729.0	
36122.0	29000.0	53813.0	81065.0	3.180314053965328e-06	120586.0	0.0	0.0	57847.0		97670.0	0.0	0.0	69132.0	
35851.0	24375.0	50883.0	88891.0	2.6839067725182176e-06	114773.0	0.0	0.0	65604.0		92969.0	0.0	0.0	76855.0	
