H1N1	H3N2	B
18	0	0
8	0	0
30	0	0
3	0	0
19	0	0
41	0	0
36	0	0
102	0	0
81	0	0
86	0	0
55	0	0
257	0	0
207	0	0
420	0	0
361	0	0
172	0	0
707	0	0
110	0	0
526	0	0
192	0	0
781	0	0
98	0	0
148	0	0
2940	0	0
150	0	0
2222	0	0
343	0	0
3056	0	0
5599	0	0
295	0	0
10975	0	0
2230	0	0
23445	0	0
1378	0	0
24015	0	0
579	0	0
6818	0	0
9032	0	0
6031	0	0
733	0	0
599	0	0
197	0	0
270	0	0
44	0	0
1722	0	0
14	0	0
746	0	0
70	0	0
28	0	0
322	0	0
693	0	0
284	0	0
854	0	0
105	0	0
53	0	0
533	0	0
901	0	0
302	0	0
37	0	0
19	0	0
172	0	0
12	0	0
216	0	0
181	0	0
15	0	0
332	0	0
9	0	0
298	0	0
6	0	0
19	0	0
73	0	0
273	0	0
135	0	0
370	0	0
15	0	0
27	0	0
7	0	0
324	0	0
11	0	0
19	0	0
281	0	0
6	0	0
149	0	0
3	0	0
19	0	0
3	0	0
166	0	0
0	0	0
242	0	0
1	0	0
9	0	0
11	0	0
25	0	0
0	0	0
14	0	0
31	0	0
24	0	0
2	0	0
1	0	0
25	0	0
38	0	0
1	0	0
39	0	0
1	0	0
8	0	0
45	0	0
6	0	0
31	0	0
10	0	0
45	0	0
3	0	0
2	0	0
3	0	0
4	0	0
3	0	0
3	0	0
1	0	0
0	0	0
4	0	0
2	0	0
6	0	0
1	0	0
0	0	0
0	0	0
4	0	0
1	0	0
2	0	0
2	0	0
0	0	0
0	0	0
2	0	0
0	0	0
4	0	0
0	0	0
0	0	0
4	0	0
0	0	0
5	0	0
0	0	0
2	0	0
0	0	0
2	0	0
1	0	0
0	0	0
1	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
