S_H1N1	E_H1N1	I_H1N1	R_H1N1	beta_H1N1	S_H3N2	E_H3N2	I_H3N2	R_H3N2	beta_H3N2	S_B	E_B	I_B	R_B	beta_B
155974.0	16.0	10.0	44000.0	6.411324964417146e-06	148000.0	0.0	0.0	51989.0		120000.0	0.0	0.0	79994.0	
155939.0	51.0	10.0	44000.0	0.0	148000.0	0.0	0.0	51978.0		120000.0	0.0	0.0	79980.0	
155903.0	71.0	26.0	44000.0	3.947227541385447e-06	148000.0	0.0	0.0	51966.0		120000.0	0.0	0.0	79966.0	
155880.0	59.0	61.0	44000.0	3.680847394170379e-06	148000.0	0.0	0.0	51961.0		120000.0	0.0	0.0	79958.0	
155809.0	94.0	97.0	44000.0	2.381980634100448e-06	148000.0	0.0	0.0	51947.0		120000.0	0.0	0.0	79926.0	
155772.0	108.0	120.0	44000.0	1.2304308005717759e-06	148000.0	0.0	0.0	51939.0		120000.0	0.0	0.0	79905.0	
155712.0	97.0	181.0	44010.0	2.5191712480102096e-06	147995.0	0.0	0.0	51936.0		119993.0	0.0	0.0	79900.0	
155659.0	113.0	218.0	44010.0	1.090362720062456e-06	147995.0	0.0	0.0	51924.0		119993.0	0.0	0.0	79880.0	
155598.0	114.0	262.0	44026.0	1.4717903416996766e-06	147985.0	0.0	0.0	51929.0		119980.0	0.0	0.0	79873.0	
155345.0	314.0	280.0	44061.0	1.2184860425872368e-06	147961.0	0.0	0.0	51895.0		119959.0	0.0	0.0	79802.0	
155149.0	449.0	305.0	44097.0	1.2890833972503851e-06	147937.0	0.0	0.0	51889.0		119937.0	0.0	0.0	79755.0	
154928.0	417.0	535.0	44120.0	3.052367527249317e-06	147919.0	0.0	0.0	51853.0		119922.0	0.0	0.0	79693.0	
154660.0	489.0	660.0	44191.0	1.9201454608153173e-06	147862.0	0.0	0.0	51863.0		119883.0	0.0	0.0	79648.0	
154104.0	824.0	844.0	44228.0	1.6991664150977747e-06	147833.0	0.0	0.0	51765.0		119867.0	0.0	0.0	79451.0	
153820.0	840.0	1052.0	44288.0	1.6561750858862737e-06	147786.0	0.0	0.0	51754.0		119822.0	0.0	0.0	79387.0	
152901.0	1203.0	1555.0	44341.0	2.338482221152661e-06	147745.0	0.0	0.0	51578.0		119789.0	0.0	0.0	79081.0	
152615.0	1205.0	1778.0	44402.0	1.0466208023181324e-06	147695.0	0.0	0.0	51563.0		119751.0	0.0	0.0	79033.0	
151442.0	1459.0	2444.0	44655.0	2.4829499957538582e-06	147511.0	0.0	0.0	51510.0		119604.0	0.0	0.0	78835.0	
150689.0	1926.0	2534.0	44851.0	7.489931947054477e-07	147357.0	0.0	0.0	51512.0		119491.0	0.0	0.0	78724.0	
148733.0	2709.0	3486.0	45072.0	2.2623682195103096e-06	147195.0	0.0	0.0	51210.0		119355.0	0.0	0.0	78198.0	
148491.0	2198.0	3971.0	45340.0	1.2770119377772423e-06	146988.0	0.0	0.0	51418.0		119203.0	0.0	0.0	78369.0	
141958.0	6775.0	5371.0	45896.0	2.565392531065297e-06	146567.0	0.0	0.0	50232.0		118881.0	0.0	0.0	76300.0	
140568.0	7923.0	5329.0	46180.0	3.230599935009941e-07	146354.0	0.0	0.0	50141.0		118721.0	0.0	0.0	76023.0	
132691.0	9267.0	10943.0	47099.0	4.499194746410471e-06	145664.0	0.0	0.0	48996.0		118161.0	0.0	0.0	73784.0	
126364.0	14204.0	12047.0	47385.0	9.130877683584986e-07	145454.0	0.0	0.0	47606.0		117984.0	0.0	0.0	71543.0	
124578.0	8113.0	18751.0	48558.0	3.372058165749042e-06	144587.0	0.0	0.0	48306.0		117262.0	0.0	0.0	72020.0	
