S_H1N1	E_H1N1	I_H1N1	R_H1N1	beta_H1N1	S_H3N2	E_H3N2	I_H3N2	R_H3N2	beta_H3N2	S_B	E_B	I_B	R_B	beta_B
155986.0	4.0	10.0	44000.0	6.410831741310118e-06	148000.0	0.0	0.0	51993.0		120000.0	0.0	0.0	79994.0	
155982.0	8.0	10.0	44000.0	0.0	148000.0	0.0	0.0	51991.0		120000.0	0.0	0.0	79992.0	
155978.0	8.0	14.0	44000.0	1.8317601566521286e-06	148000.0	0.0	0.0	51991.0		120000.0	0.0	0.0	79991.0	
155960.0	22.0	18.0	44000.0	1.4248667749565415e-06	148000.0	0.0	0.0	51988.0		120000.0	0.0	0.0	79987.0	
155952.0	26.0	22.0	44000.0	1.1658598916216644e-06	148000.0	0.0	0.0	51985.0		120000.0	0.0	0.0	79983.0	
155949.0	11.0	40.0	44000.0	2.8855587403574244e-06	148000.0	0.0	0.0	51984.0		120000.0	0.0	0.0	79982.0	
155893.0	59.0	38.0	44010.0	1.3504539382106552e-06	147995.0	0.0	0.0	51977.0		119993.0	0.0	0.0	79978.0	
155869.0	80.0	41.0	44010.0	4.6943735898297337e-07	147995.0	0.0	0.0	51974.0		119993.0	0.0	0.0	79970.0	
155795.0	98.0	93.0	44014.0	3.86501837436637e-06	147993.0	0.0	0.0	51957.0		119992.0	0.0	0.0	79947.0	
155786.0	83.0	113.0	44018.0	1.3633406116786711e-06	147991.0	0.0	0.0	51958.0		119990.0	0.0	0.0	79947.0	
155761.0	34.0	183.0	44022.0	2.596102905730276e-06	147987.0	0.0	0.0	51954.0		119987.0	0.0	0.0	79940.0	
155732.0	54.0	174.0	44040.0	3.321355786288912e-07	147972.0	0.0	0.0	51964.0		119973.0	0.0	0.0	79948.0	
155437.0	324.0	191.0	44048.0	8.420778344668318e-07	147967.0	0.0	0.0	51914.0		119969.0	0.0	0.0	79826.0	
155435.0	297.0	217.0	44051.0	8.597841734190607e-07	147965.0	0.0	0.0	51916.0		119967.0	0.0	0.0	79828.0	
155142.0	295.0	456.0	44107.0	4.169920618281339e-06	147926.0	0.0	0.0	51878.0		119925.0	0.0	0.0	79780.0	
154791.0	644.0	434.0	44131.0	2.9771077975305903e-08	147905.0	0.0	0.0	51806.0		119909.0	0.0	0.0	79670.0	
154488.0	654.0	653.0	44205.0	2.9044218027748113e-06	147852.0	0.0	0.0	51786.0		119862.0	0.0	0.0	79630.0	
153524.0	1267.0	995.0	44214.0	2.297776367834849e-06	147846.0	0.0	0.0	51548.0		119857.0	0.0	0.0	79262.0	
153338.0	1150.0	1273.0	44239.0	1.5522598716222685e-06	147829.0	0.0	0.0	51520.0		119843.0	0.0	0.0	79201.0	
151817.0	1707.0	2208.0	44268.0	2.8757925851423144e-06	147808.0	0.0	0.0	51173.0		119824.0	0.0	0.0	78631.0	
151066.0	2272.0	2099.0	44563.0	5.865888124129156e-07	147571.0	0.0	0.0	51270.0		119659.0	0.0	0.0	78614.0	
150583.0	1234.0	3618.0	44565.0	2.7918025935879134e-06	147570.0	0.0	0.0	51149.0		119658.0	0.0	0.0	78423.0	
147982.0	3084.0	4076.0	44858.0	1.2450788878667562e-06	147371.0	0.0	0.0	50753.0		119469.0	0.0	0.0	77680.0	
146882.0	3701.0	4208.0	45209.0	7.814529269841967e-07	147116.0	0.0	0.0	50813.0		119252.0	0.0	0.0	77593.0	
143894.0	4088.0	6506.0	45512.0	2.7783285892242185e-06	146907.0	0.0	0.0	50336.0		119063.0	0.0	0.0	76643.0	
139731.0	7151.0	6642.0	46476.0	1.18522566387404e-06	146190.0	0.0	0.0	50249.0		118476.0	0.0	0.0	75941.0	
138161.0	5733.0	9444.0	46662.0	2.2900193223369303e-06	146057.0	0.0	0.0	50020.0		118376.0	0.0	0.0	75519.0	
136447.0	3284.0	12086.0	48183.0	2.524409637396286e-06	144912.0	0.0	0.0	51095.0		117454.0	0.0	0.0	76333.0	
136179.0	1982.0	12905.0	48934.0	8.933702846077714e-07	144359.0	0.0	0.0	51788.0		117015.0	0.0	0.0	76989.0	
133440.0	3007.0	14136.0	49417.0	9.086533828963994e-07	143999.0	0.0	0.0	51522.0		116725.0	0.0	0.0	76396.0	
133316.0	2863.0	11803.0	52018.0	1.7031782885481796e-07	142087.0	0.0	0.0	54092.0		115160.0	0.0	0.0	78956.0	
127819.0	5621.0	13442.0	53118.0	1.5941630022578599e-06	141278.0	0.0	0.0	53821.0		114498.0	0.0	0.0	77790.0	
124690.0	8626.0	10578.0	56106.0	9.401269392752753e-08	139070.0	0.0	0.0	55954.0		112763.0	0.0	0.0	79585.0	
120592.0	7227.0	11912.0	60269.0	3.826683592642092e-06	135958.0	0.0	0.0	59064.0		110266.0	0.0	0.0	82093.0	
108889.0	15801.0	13471.0	61839.0	2.133151582182969e-06	134803.0	0.0	0.0	57635.0		109304.0	0.0	0.0	78939.0	
97393.0	23199.0	15855.0	63553.0	2.6538597276407485e-06	133535.0	0.0	0.0	56239.0		108297.0	0.0	0.0	76042.0	
87189.0	21700.0	27290.0	63821.0	4.918492038504644e-06	133325.0	0.0	0.0	53847.0		108124.0	0.0	0.0	72238.0	
86153.0	11240.0	36047.0	66560.0	3.7017511811779736e-06	131335.0	0.0	0.0	56334.0		106461.0	0.0	0.0	74554.0	
82375.0	4814.0	46127.0	66684.0	2.68546695303489e-06	131242.0	0.0	0.0	55444.0		106378.0	0.0	0.0	73140.0	
76009.0	10144.0	41666.0	72181.0	3.27124390932196e-07	127116.0	0.0	0.0	59261.0		103147.0	0.0	0.0	76096.0	
62370.0	20005.0	42315.0	75310.0	1.4315016875180725e-06	124842.0	0.0	0.0	58846.0		101211.0	0.0	0.0	73735.0	
50394.0	25615.0	44583.0	79408.0	2.8334693144900627e-06	121797.0	0.0	0.0	59897.0		98768.0	0.0	0.0	72998.0	
39833.0	22537.0	46519.0	91111.0	7.3605309432730015e-06	113093.0	0.0	0.0	68913.0		91789.0	0.0	0.0	80498.0	
35638.0	14756.0	46999.0	102607.0	7.1500626357069325e-06	104707.0	0.0	0.0	79308.0		84904.0	0.0	0.0	90340.0	
32549.0	7284.0	47356.0	112811.0	6.851605990623359e-06	97163.0	0.0	0.0	88675.0		78772.0	0.0	0.0	99350.0	
23466.0	12172.0	50515.0	113847.0	3.5389346375982033e-06	96379.0	0.0	0.0	87317.0		78159.0	0.0	0.0	96773.0	
23310.0	9239.0	49826.0	117625.0	2.6596201284115226e-06	93615.0	0.0	0.0	91057.0		75919.0	0.0	0.0	100489.0	
13305.0	10161.0	52543.0	123991.0	1.2992704752914638e-05	88929.0	0.0	0.0	94801.0		72094.0	0.0	0.0	102899.0	
