S_H1N1	E_H1N1	I_H1N1	R_H1N1	beta_H1N1	S_H3N2	E_H3N2	I_H3N2	R_H3N2	beta_H3N2	S_B	E_B	I_B	R_B	beta_B
155980.0	10.0	10.0	44000.0	6.411078343377356e-06	148000.0	0.0	0.0	51993.0		120000.0	0.0	0.0	79993.0	
155978.0	12.0	10.0	44000.0	0.0	148000.0	0.0	0.0	51992.0		120000.0	0.0	0.0	79992.0	
155956.0	24.0	20.0	44000.0	3.206032470696863e-06	148000.0	0.0	0.0	51985.0		120000.0	0.0	0.0	79983.0	
155956.0	22.0	22.0	44000.0	5.82914994672157e-07	148000.0	0.0	0.0	51985.0		120000.0	0.0	0.0	79983.0	
155953.0	3.0	44.0	44000.0	3.206094143748437e-06	148000.0	0.0	0.0	51985.0		120000.0	0.0	0.0	79981.0	
155927.0	29.0	44.0	44000.0	0.0	148000.0	0.0	0.0	51980.0		120000.0	0.0	0.0	79973.0	
155927.0	26.0	37.0	44010.0	5.199938502060649e-07	147995.0	0.0	0.0	51990.0		119993.0	0.0	0.0	79983.0	
155883.0	44.0	63.0	44010.0	2.6474882616989196e-06	147995.0	0.0	0.0	51977.0		119993.0	0.0	0.0	79960.0	
155850.0	77.0	53.0	44020.0	0.0	147987.0	0.0	0.0	51980.0		119987.0	0.0	0.0	79958.0	
155840.0	43.0	95.0	44022.0	2.9720090781368206e-06	147986.0	0.0	0.0	51978.0		119986.0	0.0	0.0	79956.0	
155831.0	19.0	106.0	44044.0	1.9978101579081257e-06	147971.0	0.0	0.0	51997.0		119973.0	0.0	0.0	79974.0	
155826.0	14.0	116.0	44044.0	5.532253702958693e-07	147971.0	0.0	0.0	51996.0		119973.0	0.0	0.0	79972.0	
155823.0	8.0	122.0	44047.0	4.734249231710254e-07	147968.0	0.0	0.0	51999.0		119972.0	0.0	0.0	79973.0	
155801.0	25.0	101.0	44073.0	3.177447544948332e-07	147947.0	0.0	0.0	52019.0		119954.0	0.0	0.0	79989.0	
155779.0	44.0	104.0	44073.0	1.851735718303099e-07	147947.0	0.0	0.0	52015.0		119954.0	0.0	0.0	79982.0	
155668.0	133.0	82.0	44117.0	1.7234928368504077e-06	147916.0	0.0	0.0	52027.0		119933.0	0.0	0.0	79986.0	
155664.0	115.0	71.0	44150.0	1.990564002785342e-06	147890.0	0.0	0.0	52060.0		119912.0	0.0	0.0	80019.0	
155638.0	30.0	172.0	44160.0	4.146473465408848e-06	147884.0	0.0	0.0	52058.0		119906.0	0.0	0.0	80017.0	
155548.0	116.0	167.0	44169.0	1.53985238051169e-07	147878.0	0.0	0.0	52047.0		119901.0	0.0	0.0	79987.0	
155413.0	225.0	188.0	44174.0	8.898732560366606e-07	147874.0	0.0	0.0	52021.0		119898.0	0.0	0.0	79937.0	
155407.0	141.0	275.0	44177.0	2.10590724531538e-06	147871.0	0.0	0.0	52024.0		119897.0	0.0	0.0	79937.0	
155353.0	60.0	388.0	44199.0	2.239661572868866e-06	147855.0	0.0	0.0	52033.0		119885.0	0.0	0.0	79942.0	
154993.0	414.0	372.0	44221.0	1.0406297225077595e-07	147837.0	0.0	0.0	51975.0		119870.0	0.0	0.0	79815.0	
154704.0	649.0	315.0	44332.0	1.1081069101546918e-06	147758.0	0.0	0.0	52014.0		119799.0	0.0	0.0	79810.0	
154279.0	714.0	671.0	44336.0	3.4775482577681257e-06	147754.0	0.0	0.0	51918.0		119795.0	0.0	0.0	79647.0	
154240.0	464.0	934.0	44362.0	2.0061063377966537e-06	147740.0	0.0	0.0	51932.0		119781.0	0.0	0.0	79657.0	
153522.0	757.0	1269.0	44452.0	2.1815073895765357e-06	147670.0	0.0	0.0	51849.0		119730.0	0.0	0.0	79466.0	
