H1N1	H3N2	B
8	0	0
5	0	0
11	0	0
12	0	0
20	0	0
65	0	0
3	0	0
30	0	0
82	0	0
16	0	0
257	0	0
67	0	0
486	0	0
143	0	0
252	0	0
781	0	0
892	0	0
966	0	0
2470	0	0
105	0	0
7167	0	0
303	0	0
8159	0	0
279	0	0
4801	0	0
12742	0	0
4607	0	0
5726	0	0
6074	0	0
630	0	0
1383	0	0
12931	0	0
2579	0	0
8945	0	0
1608	0	0
6798	0	0
1361	0	0
5236	0	0
4848	0	0
154	0	0
8953	0	0
87	0	0
1411	0	0
124	0	0
3663	0	0
216	0	0
146	0	0
1984	0	0
2884	0	0
1143	0	0
2207	0	0
47	0	0
617	0	0
45	0	0
305	0	0
245	0	0
1977	0	0
12	0	0
162	0	0
808	0	0
42	0	0
13	0	0
8	0	0
499	0	0
1	0	0
442	0	0
4	0	0
40	0	0
248	0	0
24	0	0
3	0	0
97	0	0
1	0	0
87	0	0
0	0	0
1	0	0
0	0	0
1	0	0
0	0	0
1	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
