S_H1N1	E_H1N1	I_H1N1	R_H1N1	beta_H1N1	S_H3N2	E_H3N2	I_H3N2	R_H3N2	beta_H3N2	S_B	E_B	I_B	R_B	beta_B
155982.0	8.0	10.0	44000.0	6.4109961405803235e-06	148000.0	0.0	0.0	51995.0		120000.0	0.0	0.0	79996.0	
155979.0	11.0	10.0	44000.0	0.0	148000.0	0.0	0.0	51994.0		120000.0	0.0	0.0	79994.0	
155951.0	31.0	18.0	44000.0	2.849898009274993e-06	148000.0	0.0	0.0	51986.0		120000.0	0.0	0.0	79982.0	
155948.0	31.0	21.0	44000.0	9.160562678401958e-07	148000.0	0.0	0.0	51984.0		120000.0	0.0	0.0	79980.0	
155877.0	74.0	49.0	44000.0	3.665894079489414e-06	148000.0	0.0	0.0	51967.0		120000.0	0.0	0.0	79952.0	
155847.0	101.0	52.0	44000.0	3.7018555180598723e-07	148000.0	0.0	0.0	51956.0		120000.0	0.0	0.0	79941.0	
155838.0	39.0	113.0	44010.0	4.031870173326123e-06	147995.0	0.0	0.0	51962.0		119993.0	0.0	0.0	79948.0	
155794.0	53.0	143.0	44010.0	1.3465872228083866e-06	147995.0	0.0	0.0	51951.0		119993.0	0.0	0.0	79934.0	
155693.0	145.0	144.0	44018.0	4.0143102130474717e-07	147987.0	0.0	0.0	51937.0		119986.0	0.0	0.0	79902.0	
155691.0	103.0	185.0	44021.0	1.5276274019553979e-06	147985.0	0.0	0.0	51940.0		119985.0	0.0	0.0	79904.0	
155229.0	464.0	258.0	44049.0	2.5219054958613034e-06	147965.0	0.0	0.0	51863.0		119969.0	0.0	0.0	79744.0	
155195.0	496.0	257.0	44052.0	5.014401989313557e-08	147964.0	0.0	0.0	51856.0		119968.0	0.0	0.0	79737.0	
154543.0	686.0	648.0	44123.0	4.613363031408494e-06	147910.0	0.0	0.0	51779.0		119925.0	0.0	0.0	79550.0	
154280.0	915.0	652.0	44153.0	3.380038842611076e-07	147891.0	0.0	0.0	51738.0		119906.0	0.0	0.0	79468.0	
154081.0	462.0	1295.0	44162.0	3.2675988828921377e-06	147886.0	0.0	0.0	51700.0		119900.0	0.0	0.0	79405.0	
151842.0	2438.0	1514.0	44206.0	1.144031434886681e-06	147853.0	0.0	0.0	51158.0		119870.0	0.0	0.0	78566.0	
151673.0	2408.0	1612.0	44307.0	8.139163299575247e-07	147774.0	0.0	0.0	51217.0		119809.0	0.0	0.0	78603.0	
148054.0	3788.0	3849.0	44309.0	3.929036263418356e-06	147772.0	0.0	0.0	50263.0		119808.0	0.0	0.0	77169.0	
146947.0	4726.0	3556.0	44771.0	3.2341803055750006e-07	147415.0	0.0	0.0	50454.0		119534.0	0.0	0.0	77195.0	
146692.0	1362.0	7141.0	44805.0	3.454801665115503e-06	147391.0	0.0	0.0	50426.0		119510.0	0.0	0.0	77143.0	
139665.0	7282.0	7596.0	45457.0	1.0434582547982536e-06	146887.0	0.0	0.0	49145.0		119116.0	0.0	0.0	74973.0	
135278.0	11414.0	7588.0	45720.0	2.484195005824239e-07	146695.0	0.0	0.0	48287.0		118965.0	0.0	0.0	73365.0	
132025.0	7640.0	14416.0	45919.0	3.692062155685124e-06	146543.0	0.0	0.0	47619.0		118838.0	0.0	0.0	72272.0	
121756.0	13522.0	16564.0	48158.0	2.1752643413754955e-06	144890.0	0.0	0.0	47218.0		117482.0	0.0	0.0	70462.0	
112377.0	19648.0	19648.0	48327.0	1.4732901312673698e-06	144763.0	0.0	0.0	44937.0		117377.0	0.0	0.0	66837.0	
110047.0	11709.0	26298.0	51946.0	3.5483563251584863e-06	142100.0	0.0	0.0	47941.0		115194.0	0.0	0.0	69503.0	
109257.0	3120.0	34570.0	53053.0	2.483178188707452e-06	141264.0	0.0	0.0	48826.0		114523.0	0.0	0.0	70301.0	
94060.0	15987.0	36645.0	53308.0	6.759836948090864e-07	141071.0	0.0	0.0	45126.0		114354.0	0.0	0.0	64530.0	
79876.0	29381.0	30408.0	60335.0	3.2525420979735113e-07	135977.0	0.0	0.0	48432.0		110149.0	0.0	0.0	65892.0	
73633.0	20427.0	41218.0	64722.0	5.007240525153482e-06	132711.0	0.0	0.0	51209.0		107633.0	0.0	0.0	67784.0	
60952.0	18924.0	52149.0	67975.0	4.462361779193324e-06	130325.0	0.0	0.0	51141.0		105672.0	0.0	0.0	66019.0	
47839.0	25794.0	48123.0	78244.0	2.711805570853714e-06	122696.0	0.0	0.0	58040.0		99452.0	0.0	0.0	70924.0	
47186.0	13766.0	51425.0	87623.0	5.225959489108783e-06	115767.0	0.0	0.0	67250.0		93867.0	0.0	0.0	80018.0	
26052.0	21787.0	62208.0	89953.0	8.0912338428556e-06	114052.0	0.0	0.0	64222.0		92490.0	0.0	0.0	73987.0	
23451.0	23735.0	62071.0	90743.0	4.4860392846472176e-07	113484.0	0.0	0.0	64329.0		92009.0	0.0	0.0	73769.0	
22284.0	3768.0	68008.0	105940.0	1.3945322111576049e-05	102242.0	0.0	0.0	79208.0		82838.0	0.0	0.0	88513.0	
11190.0	12261.0	56425.0	120124.0	4.1194448964852865e-06	91779.0	0.0	0.0	90410.0		74319.0	0.0	0.0	98315.0	
11075.0	11209.0	51349.0	126367.0	2.052083984042805e-06	87146.0	0.0	0.0	96629.0		70571.0	0.0	0.0	104517.0	
5814.0	5376.0	49762.0	139048.0	3.83455796547189e-05	77786.0	0.0	0.0	107953.0		62908.0	0.0	0.0	115057.0	
5708.0	5367.0	36764.0	152161.0	5.480133249392306e-07	68043.0	0.0	0.0	121047.0		55159.0	0.0	0.0	128124.0	
5549.0	265.0	41372.0	152814.0	2.2916435186423392e-05	67559.0	0.0	0.0	121654.0		54791.0	0.0	0.0	128718.0	
5226.0	482.0	20344.0	173948.0	9.970113737552595e-07	51783.0	0.0	0.0	142699.0		42018.0	0.0	0.0	149728.0	
5212.0	337.0	17902.0	176549.0	1.7040846501799298e-06	49865.0	0.0	0.0	145295.0		40425.0	0.0	0.0	152324.0	
5197.0	29.0	17058.0	177716.0	3.643524510530835e-06	49016.0	0.0	0.0	146459.0		39711.0	0.0	0.0	153481.0	
5193.0	19.0	5978.0	188810.0	4.509763864254304e-07	40904.0	0.0	0.0	157551.0		32999.0	0.0	0.0	164573.0	
5186.0	11.0	5878.0	188925.0	4.920725795245056e-07	40813.0	0.0	0.0	157662.0		32925.0	0.0	0.0	164684.0	
5103.0	90.0	621.0	194186.0	1.2622425695724438e-06	36909.0	0.0	0.0	162908.0		29805.0	0.0	0.0	169914.0	
5102.0	84.0	522.0	194292.0	2.628373517409595e-06	36822.0	0.0	0.0	163014.0		29745.0	0.0	0.0	170020.0	
5101.0	2.0	446.0	194451.0	3.648277880974714e-05	36709.0	0.0	0.0	163173.0		29645.0	0.0	0.0	170179.0	
5059.0	43.0	124.0	194774.0	1.5940929292414031e-06	36475.0	0.0	0.0	163481.0		29446.0	0.0	0.0	170488.0	
5059.0	42.0	111.0	194788.0	1.7807884975309368e-06	36466.0	0.0	0.0	163495.0		29437.0	0.0	0.0	170502.0	
5059.0	0.0	138.0	194803.0	6.015968098180599e-05	36454.0	0.0	0.0	163510.0		29432.0	0.0	0.0	170517.0	
5046.0	13.0	134.0	194807.0	0.0	36452.0	0.0	0.0	163512.0		29430.0	0.0	0.0	170512.0	
5044.0	15.0	127.0	194814.0	0.0	36449.0	0.0	0.0	163519.0		29427.0	0.0	0.0	170518.0	
5044.0	2.0	57.0	194897.0	4.5216133116295895e-05	36381.0	0.0	0.0	163602.0		29375.0	0.0	0.0	170601.0	
5044.0	0.0	58.0	194898.0	6.836391479121661e-06	36380.0	0.0	0.0	163603.0		29374.0	0.0	0.0	170602.0	
5044.0	0.0	57.0	194899.0	0.0	36379.0	0.0	0.0	163604.0		29373.0	0.0	0.0	170603.0	
5044.0	0.0	15.0	194941.0	0.0	36352.0	0.0	0.0	163646.0		29345.0	0.0	0.0	170645.0	
5044.0	0.0	15.0	194941.0	0.0	36352.0	0.0	0.0	163646.0		29345.0	0.0	0.0	170645.0	
5044.0	0.0	15.0	194941.0	0.0	36352.0	0.0	0.0	163646.0		29345.0	0.0	0.0	170645.0	
5044.0	0.0	2.0	194954.0	0.0	36341.0	0.0	0.0	163659.0		29341.0	0.0	0.0	170658.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
