S_H1N1	E_H1N1	I_H1N1	R_H1N1	beta_H1N1	S_H3N2	E_H3N2	I_H3N2	R_H3N2	beta_H3N2	S_B	E_B	I_B	R_B	beta_B
155982.0	8.0	10.0	44000.0	6.4109961405803235e-06	148000.0	0.0	0.0	51992.0		120000.0	0.0	0.0	79994.0	
155977.0	13.0	10.0	44000.0	0.0	148000.0	0.0	0.0	51992.0		120000.0	0.0	0.0	79991.0	
155966.0	16.0	18.0	44000.0	2.8496239208830413e-06	148000.0	0.0	0.0	51989.0		120000.0	0.0	0.0	79985.0	
155954.0	23.0	23.0	44000.0	1.393945037304757e-06	148000.0	0.0	0.0	51986.0		120000.0	0.0	0.0	79983.0	
155934.0	32.0	34.0	44000.0	2.0747842790200076e-06	148000.0	0.0	0.0	51979.0		120000.0	0.0	0.0	79976.0	
155869.0	85.0	46.0	44000.0	1.673646236374079e-06	148000.0	0.0	0.0	51964.0		120000.0	0.0	0.0	79955.0	
155866.0	68.0	56.0	44010.0	2.291345496406254e-06	147995.0	0.0	0.0	51974.0		119993.0	0.0	0.0	79964.0	
155836.0	33.0	121.0	44010.0	3.4471500978248165e-06	147995.0	0.0	0.0	51963.0		119993.0	0.0	0.0	79953.0	
155754.0	112.0	116.0	44018.0	1.6604433250842508e-07	147990.0	0.0	0.0	51953.0		119988.0	0.0	0.0	79935.0	
155738.0	98.0	141.0	44023.0	1.3661788224248963e-06	147985.0	0.0	0.0	51950.0		119986.0	0.0	0.0	79936.0	
155481.0	273.0	212.0	44034.0	2.487715237425722e-06	147977.0	0.0	0.0	51896.0		119981.0	0.0	0.0	79840.0	
155414.0	324.0	216.0	44046.0	4.7662420421631304e-07	147968.0	0.0	0.0	51888.0		119971.0	0.0	0.0	79821.0	
154928.0	553.0	453.0	44066.0	3.6618875756628617e-06	147955.0	0.0	0.0	51776.0		119958.0	0.0	0.0	79647.0	
154785.0	629.0	455.0	44131.0	9.513373211405966e-07	147905.0	0.0	0.0	51805.0		119914.0	0.0	0.0	79648.0	
154533.0	395.0	938.0	44134.0	3.3528351056240334e-06	147902.0	0.0	0.0	51749.0		119912.0	0.0	0.0	79556.0	
153752.0	1033.0	1051.0	44164.0	8.849373951968024e-07	147883.0	0.0	0.0	51589.0		119893.0	0.0	0.0	79278.0	
152860.0	1673.0	1221.0	44246.0	1.3501779823904644e-06	147819.0	0.0	0.0	51455.0		119837.0	0.0	0.0	79013.0	
151894.0	1858.0	1986.0	44262.0	2.5889947554590697e-06	147811.0	0.0	0.0	51221.0		119825.0	0.0	0.0	78658.0	
149424.0	3436.0	2621.0	44519.0	2.2776001113511545e-06	147619.0	0.0	0.0	50846.0		119675.0	0.0	0.0	77922.0	
149319.0	2575.0	3520.0	44586.0	1.8378894727517474e-06	147572.0	0.0	0.0	50885.0		119639.0	0.0	0.0	77945.0	
142152.0	7272.0	5504.0	45072.0	3.15693437224746e-06	147218.0	0.0	0.0	49531.0		119347.0	0.0	0.0	75595.0	
141849.0	7470.0	5466.0	45215.0	1.3542330023193214e-07	147111.0	0.0	0.0	49589.0		119268.0	0.0	0.0	75615.0	
133690.0	8462.0	12381.0	45467.0	4.3299487657770126e-06	146918.0	0.0	0.0	47695.0		119111.0	0.0	0.0	72641.0	
133411.0	8438.0	11903.0	46248.0	1.9080711075985586e-07	146327.0	0.0	0.0	48396.0		118638.0	0.0	0.0	73312.0	
128610.0	5080.0	19170.0	47140.0	3.3093300433912022e-06	145651.0	0.0	0.0	48092.0		118093.0	0.0	0.0	72264.0	
115868.0	17543.0	18483.0	48106.0	1.3027714397558114e-07	144935.0	0.0	0.0	45662.0		117498.0	0.0	0.0	68124.0	
111261.0	17349.0	20814.0	50576.0	2.073161794217836e-06	143097.0	0.0	0.0	46874.0		116021.0	0.0	0.0	68804.0	
105535.0	10333.0	33451.0	50681.0	3.6093747927068597e-06	143020.0	0.0	0.0	45493.0		115960.0	0.0	0.0	66642.0	
99461.0	11800.0	30891.0	57848.0	1.4994549539827445e-06	137693.0	0.0	0.0	51042.0		111629.0	0.0	0.0	71366.0	
98831.0	6704.0	36314.0	58151.0	1.5954531828955802e-06	137475.0	0.0	0.0	51186.0		111449.0	0.0	0.0	71422.0	
97448.0	2013.0	34229.0	66310.0	1.820990356896098e-06	131462.0	0.0	0.0	58987.0		106516.0	0.0	0.0	78999.0	
84517.0	14314.0	34580.0	66589.0	2.1556164418733953e-07	131263.0	0.0	0.0	55894.0		106347.0	0.0	0.0	74058.0	
81938.0	15510.0	31162.0	71390.0	5.416409581727087e-07	127658.0	0.0	0.0	60062.0		103486.0	0.0	0.0	77879.0	
72993.0	11524.0	31351.0	84132.0	5.65066421066977e-06	118312.0	0.0	0.0	70520.0		95850.0	0.0	0.0	87012.0	
71385.0	10553.0	29323.0	88739.0	1.2320716878642355e-06	114963.0	0.0	0.0	74735.0		93033.0	0.0	0.0	90958.0	
64587.0	8406.0	32542.0	94465.0	4.255895852864482e-06	110723.0	0.0	0.0	78612.0		89574.0	0.0	0.0	93956.0	
63226.0	8159.0	28076.0	100539.0	9.058475283659506e-07	106267.0	0.0	0.0	84338.0		85943.0	0.0	0.0	99503.0	
57990.0	6597.0	34244.0	101169.0	3.4232889884969633e-06	105796.0	0.0	0.0	83595.0		85560.0	0.0	0.0	98047.0	
53142.0	10084.0	34222.0	102552.0	7.483673697741415e-07	104771.0	0.0	0.0	83739.0		84759.0	0.0	0.0	97531.0	
52988.0	5002.0	26527.0	115483.0	3.7250660081554357e-06	95212.0	0.0	0.0	96633.0		77048.0	0.0	0.0	110394.0	
44035.0	9107.0	28796.0	118062.0	3.823247784957075e-06	93266.0	0.0	0.0	96895.0		75449.0	0.0	0.0	109358.0	
43948.0	9040.0	20005.0	127007.0	1.751632720744907e-07	86605.0	0.0	0.0	105819.0		70113.0	0.0	0.0	118267.0	
42537.0	1498.0	27350.0	128615.0	7.695633855958243e-06	85389.0	0.0	0.0	107021.0		69166.0	0.0	0.0	119293.0	
42413.0	1535.0	20639.0	135413.0	9.938746397837026e-08	80440.0	0.0	0.0	113787.0		65096.0	0.0	0.0	126038.0	
38750.0	3787.0	20689.0	136774.0	1.7600127229835396e-06	79427.0	0.0	0.0	114209.0		64262.0	0.0	0.0	125923.0	
