S_H1N1	E_H1N1	I_H1N1	R_H1N1	beta_H1N1	S_H3N2	E_H3N2	I_H3N2	R_H3N2	beta_H3N2	S_B	E_B	I_B	R_B	beta_B
155984.0	6.0	10.0	44000.0	6.410913939891271e-06	148000.0	0.0	0.0	51995.0		120000.0	0.0	0.0	79994.0	
155967.0	23.0	10.0	44000.0	0.0	148000.0	0.0	0.0	51987.0		120000.0	0.0	0.0	79987.0	
155959.0	25.0	16.0	44000.0	2.404478100013465e-06	148000.0	0.0	0.0	51984.0		120000.0	0.0	0.0	79985.0	
155892.0	75.0	33.0	44000.0	3.3045410614496907e-06	148000.0	0.0	0.0	51969.0		120000.0	0.0	0.0	79962.0	
155865.0	94.0	41.0	44000.0	1.2518650833703024e-06	148000.0	0.0	0.0	51961.0		120000.0	0.0	0.0	79952.0	
155855.0	37.0	108.0	44000.0	3.980432904753587e-06	148000.0	0.0	0.0	51958.0		120000.0	0.0	0.0	79948.0	
155817.0	48.0	125.0	44010.0	1.386241552590539e-06	147995.0	0.0	0.0	51958.0		119993.0	0.0	0.0	79949.0	
155792.0	63.0	135.0	44010.0	4.754677651873914e-07	147995.0	0.0	0.0	51951.0		119993.0	0.0	0.0	79936.0	
155726.0	91.0	167.0	44016.0	1.4611876641000264e-06	147989.0	0.0	0.0	51939.0		119990.0	0.0	0.0	79915.0	
155705.0	87.0	175.0	44033.0	9.174859051227825e-07	147980.0	0.0	0.0	51948.0		119980.0	0.0	0.0	79923.0	
155507.0	219.0	233.0	44041.0	1.8215373107005298e-06	147975.0	0.0	0.0	51907.0		119974.0	0.0	0.0	79850.0	
155392.0	313.0	187.0	44108.0	7.226849853315597e-07	147923.0	0.0	0.0	51942.0		119930.0	0.0	0.0	79879.0	
155219.0	288.0	358.0	44135.0	3.5631760654193367e-06	147904.0	0.0	0.0	51920.0		119913.0	0.0	0.0	79838.0	
155039.0	353.0	463.0	44145.0	1.602049352676635e-06	147897.0	0.0	0.0	51892.0		119907.0	0.0	0.0	79784.0	
154252.0	967.0	598.0	44183.0	1.8754872472504489e-06	147869.0	0.0	0.0	51736.0		119878.0	0.0	0.0	79526.0	
154233.0	806.0	753.0	44208.0	1.5498876680165414e-06	147851.0	0.0	0.0	51756.0		119866.0	0.0	0.0	79547.0	
153416.0	836.0	1474.0	44274.0	3.4802191595271614e-06	147803.0	0.0	0.0	51606.0		119827.0	0.0	0.0	79272.0	
153342.0	891.0	1472.0	44295.0	8.417529897648507e-08	147790.0	0.0	0.0	51612.0		119815.0	0.0	0.0	79266.0	
150465.0	2951.0	2091.0	44493.0	2.5967643140633557e-06	147641.0	0.0	0.0	51045.0		119698.0	0.0	0.0	78296.0	
150409.0	2933.0	2050.0	44608.0	2.3999601736338755e-07	147558.0	0.0	0.0	51144.0		119621.0	0.0	0.0	78392.0	
150110.0	355.0	4754.0	44781.0	4.031540802205714e-06	147434.0	0.0	0.0	51241.0		119516.0	0.0	0.0	78451.0	
149580.0	829.0	4630.0	44961.0	8.085995719620409e-08	147292.0	0.0	0.0	51281.0		119400.0	0.0	0.0	78415.0	
146815.0	3295.0	4142.0	45748.0	4.916891946103037e-07	146699.0	0.0	0.0	51329.0		118909.0	0.0	0.0	78067.0	
144026.0	5554.0	4653.0	45767.0	7.908642017554386e-07	146685.0	0.0	0.0	50662.0		118894.0	0.0	0.0	76992.0	
140075.0	6740.0	6601.0	46584.0	2.9903689301425213e-06	146084.0	0.0	0.0	50443.0		118418.0	0.0	0.0	76283.0	
133711.0	10315.0	9316.0	46658.0	2.238988678565387e-06	146025.0	0.0	0.0	48882.0		118371.0	0.0	0.0	73758.0	
128221.0	11854.0	10390.0	49535.0	2.965734863198142e-06	143913.0	0.0	0.0	50293.0		116662.0	0.0	0.0	74513.0	
118215.0	15496.0	16698.0	49591.0	3.2239858549495024e-06	143873.0	0.0	0.0	47693.0		116625.0	0.0	0.0	70476.0	
106004.0	22217.0	21889.0	49890.0	2.3660513715453325e-06	143650.0	0.0	0.0	44783.0		116440.0	0.0	0.0	65772.0	
104868.0	13347.0	31365.0	50420.0	3.042091140381707e-06	143260.0	0.0	0.0	45021.0		116126.0	0.0	0.0	65869.0	
88853.0	17151.0	40811.0	53185.0	3.367455760811074e-06	141234.0	0.0	0.0	43582.0		114496.0	0.0	0.0	62270.0	
88300.0	16568.0	39158.0	55974.0	3.285467123724503e-07	139131.0	0.0	0.0	46236.0		112801.0	0.0	0.0	64834.0	
58394.0	30459.0	51222.0	59925.0	5.354293647426502e-06	136216.0	0.0	0.0	42446.0		110376.0	0.0	0.0	56893.0	
58039.0	30261.0	45411.0	66289.0	2.0981867716920772e-07	131487.0	0.0	0.0	48704.0		106611.0	0.0	0.0	63092.0	
51290.0	7104.0	69827.0	71779.0	8.350303222584614e-06	127463.0	0.0	0.0	52410.0		103243.0	0.0	0.0	65908.0	
33132.0	24907.0	60176.0	81785.0	1.7805631630576468e-07	120113.0	0.0	0.0	57676.0		97330.0	0.0	0.0	68655.0	
28357.0	22933.0	54714.0	93996.0	4.3499140804635675e-06	111111.0	0.0	0.0	68659.0		90122.0	0.0	0.0	78969.0	
23919.0	9213.0	71736.0	95132.0	1.0582489255387336e-05	110267.0	0.0	0.0	68656.0		89419.0	0.0	0.0	78324.0	
23635.0	4722.0	60496.0	111147.0	3.339574292470447e-06	98456.0	0.0	0.0	84596.0		79768.0	0.0	0.0	94210.0	
19662.0	4257.0	64381.0	111700.0	3.5059190807870104e-06	98038.0	0.0	0.0	84144.0		79440.0	0.0	0.0	93212.0	
19582.0	4053.0	34759.0	141606.0	4.172477662104584e-07	75873.0	0.0	0.0	114025.0		61426.0	0.0	0.0	123092.0	
19229.0	433.0	38377.0	141961.0	5.383823867962307e-06	75624.0	0.0	0.0	114292.0		61236.0	0.0	0.0	123302.0	
19168.0	414.0	31708.0	148710.0	1.316268041033024e-07	70659.0	0.0	0.0	121023.0		57161.0	0.0	0.0	130025.0	
19088.0	141.0	13903.0	166868.0	1.3301657351838831e-06	57241.0	0.0	0.0	139161.0		46262.0	0.0	0.0	148156.0	
19068.0	100.0	9189.0	171643.0	3.4814201628286464e-07	53694.0	0.0	0.0	143935.0		43384.0	0.0	0.0	152925.0	
18918.0	170.0	4831.0	176081.0	8.753419222320413e-07	50395.0	0.0	0.0	148341.0		40727.0	0.0	0.0	157296.0	
18883.0	185.0	4567.0	176365.0	2.3191454700346055e-07	50186.0	0.0	0.0	148614.0		40572.0	0.0	0.0	157565.0	
18877.0	41.0	744.0	180338.0	1.0680346624241482e-05	47218.0	0.0	0.0	152584.0		38150.0	0.0	0.0	161535.0	
18776.0	107.0	699.0	180418.0	2.6667837003742033e-06	47163.0	0.0	0.0	152635.0		38096.0	0.0	0.0	161573.0	
18773.0	104.0	352.0	180771.0	9.079771238190244e-07	46898.0	0.0	0.0	152986.0		37888.0	0.0	0.0	161924.0	
18759.0	17.0	392.0	180832.0	1.3734903844793954e-05	46855.0	0.0	0.0	153047.0		37853.0	0.0	0.0	161982.0	
18695.0	78.0	315.0	180912.0	5.094308383958023e-07	46795.0	0.0	0.0	153110.0		37800.0	0.0	0.0	162035.0	
18666.0	93.0	309.0	180932.0	2.427271154274927e-06	46776.0	0.0	0.0	153123.0		37786.0	0.0	0.0	162045.0	
18666.0	29.0	223.0	181082.0	1.537530888755316e-05	46658.0	0.0	0.0	153273.0		37703.0	0.0	0.0	162195.0	
18665.0	1.0	217.0	181117.0	7.159954620701404e-06	46634.0	0.0	0.0	153308.0		37683.0	0.0	0.0	162229.0	
18665.0	1.0	211.0	181123.0	0.0	46631.0	0.0	0.0	153314.0		37680.0	0.0	0.0	162235.0	
18665.0	0.0	111.0	181224.0	4.826685780342357e-07	46559.0	0.0	0.0	153415.0		37621.0	0.0	0.0	162336.0	
18664.0	1.0	108.0	181227.0	0.0	46558.0	0.0	0.0	153418.0		37620.0	0.0	0.0	162339.0	
18664.0	1.0	94.0	181241.0	0.0	46544.0	0.0	0.0	153432.0		37609.0	0.0	0.0	162353.0	
18664.0	0.0	31.0	181305.0	1.7283575072936686e-06	46497.0	0.0	0.0	153496.0		37572.0	0.0	0.0	162417.0	
18664.0	0.0	2.0	181334.0	0.0	46475.0	0.0	0.0	153525.0		37553.0	0.0	0.0	162446.0	
18663.0	1.0	2.0	181334.0	0.0	46475.0	0.0	0.0	153524.0		37553.0	0.0	0.0	162445.0	
18663.0	1.0	1.0	181335.0	0.0	46474.0	0.0	0.0	153525.0		37553.0	0.0	0.0	162446.0	
18662.0	1.0	2.0	181335.0	2.6792412388811488e-05	46474.0	0.0	0.0	153525.0		37553.0	0.0	0.0	162445.0	
18662.0	1.0	2.0	181335.0	0.0	46474.0	0.0	0.0	153525.0		37553.0	0.0	0.0	162445.0	
18661.0	1.0	2.0	181336.0	2.6793848132468786e-05	46473.0	0.0	0.0	153526.0		37552.0	0.0	0.0	162446.0	
18660.0	2.0	2.0	181336.0	0.0	46473.0	0.0	0.0	153526.0		37552.0	0.0	0.0	162445.0	
