H1N1	H3N2	B
4	0	0
4	0	0
4	0	0
18	0	0
8	0	0
3	0	0
56	0	0
24	0	0
74	0	0
9	0	0
25	0	0
29	0	0
295	0	0
2	0	0
293	0	0
351	0	0
303	0	0
964	0	0
186	0	0
1521	0	0
751	0	0
483	0	0
2601	0	0
1100	0	0
2988	0	0
4163	0	0
1570	0	0
1714	0	0
268	0	0
2739	0	0
124	0	0
5497	0	0
3129	0	0
4098	0	0
11703	0	0
11496	0	0
10204	0	0
1036	0	0
3778	0	0
6366	0	0
13639	0	0
11976	0	0
10561	0	0
4195	0	0
3089	0	0
9083	0	0
156	0	0
10005	0	0
73	0	0
645	0	0
101	0	0
25	0	0
238	0	0
5	0	0
228	0	0
15	0	0
538	0	0
4	0	0
4	0	0
67	0	0
4	0	0
179	0	0
1	0	0
1	0	0
24	0	0
2	0	0
15	0	0
14	0	0
3	0	0
0	0	0
10	0	0
0	0	0
9	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
