S_H1N1	E_H1N1	I_H1N1	R_H1N1	beta_H1N1	S_H3N2	E_H3N2	I_H3N2	R_H3N2	beta_H3N2	S_B	E_B	I_B	R_B	beta_B
155981.0	9.0	10.0	44000.0	6.411037241715337e-06	148000.0	0.0	0.0	51993.0		120000.0	0.0	0.0	79994.0	
155976.0	14.0	10.0	44000.0	0.0	148000.0	0.0	0.0	51990.0		120000.0	0.0	0.0	79991.0	
155953.0	28.0	19.0	44000.0	3.0373523467090454e-06	148000.0	0.0	0.0	51987.0		120000.0	0.0	0.0	79984.0	
155946.0	30.0	24.0	44000.0	1.3359325236513494e-06	148000.0	0.0	0.0	51983.0		120000.0	0.0	0.0	79981.0	
155930.0	23.0	47.0	44000.0	3.1383422184804694e-06	148000.0	0.0	0.0	51978.0		120000.0	0.0	0.0	79976.0	
155892.0	54.0	54.0	44000.0	8.315348422602162e-07	148000.0	0.0	0.0	51969.0		120000.0	0.0	0.0	79962.0	
155892.0	38.0	60.0	44010.0	1.7105859612210163e-06	147995.0	0.0	0.0	51979.0		119993.0	0.0	0.0	79972.0	
155806.0	86.0	98.0	44010.0	2.4887045559273474e-06	147995.0	0.0	0.0	51958.0		119993.0	0.0	0.0	79941.0	
155746.0	146.0	89.0	44019.0	0.0	147988.0	0.0	0.0	51951.0		119987.0	0.0	0.0	79935.0	
155678.0	128.0	170.0	44024.0	3.2495429857858945e-06	147986.0	0.0	0.0	51931.0		119985.0	0.0	0.0	79910.0	
155530.0	216.0	207.0	44047.0	1.863660210015869e-06	147966.0	0.0	0.0	51919.0		119969.0	0.0	0.0	79874.0	
155326.0	352.0	268.0	44054.0	1.633540703318067e-06	147963.0	0.0	0.0	51873.0		119965.0	0.0	0.0	79797.0	
154991.0	539.0	400.0	44070.0	2.387235387861231e-06	147952.0	0.0	0.0	51807.0		119954.0	0.0	0.0	79683.0	
154692.0	634.0	566.0	44108.0	2.3299461398685854e-06	147923.0	0.0	0.0	51767.0		119930.0	0.0	0.0	79615.0	
154602.0	389.0	901.0	44108.0	2.40494366825067e-06	147923.0	0.0	0.0	51741.0		119930.0	0.0	0.0	79584.0	
154494.0	198.0	1114.0	44194.0	1.7372982406990805e-06	147858.0	0.0	0.0	51798.0		119875.0	0.0	0.0	79636.0	
153834.0	768.0	1144.0	44254.0	5.114040372825816e-07	147814.0	0.0	0.0	51695.0		119830.0	0.0	0.0	79442.0	
153353.0	1141.0	1184.0	44322.0	5.948120755134638e-07	147771.0	0.0	0.0	51654.0		119792.0	0.0	0.0	79322.0	
152104.0	1730.0	1696.0	44470.0	2.5584530544642248e-06	147658.0	0.0	0.0	51470.0		119703.0	0.0	0.0	78970.0	
151609.0	1744.0	1973.0	44674.0	1.6080257830519745e-06	147507.0	0.0	0.0	51544.0		119583.0	0.0	0.0	78980.0	
148955.0	3149.0	2887.0	45009.0	2.9044276907205874e-06	147254.0	0.0	0.0	51184.0		119378.0	0.0	0.0	78232.0	
148384.0	3225.0	3083.0	45308.0	1.0820431997462763e-06	147033.0	0.0	0.0	51334.0		119185.0	0.0	0.0	78319.0	
145203.0	3752.0	5647.0	45398.0	3.2367379622596136e-06	146969.0	0.0	0.0	50597.0		119126.0	0.0	0.0	77114.0	
141009.0	7375.0	6110.0	45506.0	6.62747449847051e-07	146890.0	0.0	0.0	49650.0		119052.0	0.0	0.0	75544.0	
139546.0	5657.0	8631.0	46166.0	2.6411019160081004e-06	146393.0	0.0	0.0	49919.0		118646.0	0.0	0.0	75632.0	
128603.0	12406.0	12344.0	46647.0	2.6419306500486363e-06	146021.0	0.0	0.0	47578.0		118353.0	0.0	0.0	71719.0	
120503.0	19043.0	12558.0	47896.0	9.667762842949893e-07	145104.0	0.0	0.0	46761.0		117604.0	0.0	0.0	69726.0	
107705.0	20898.0	23006.0	48391.0	4.416308656639339e-06	144739.0	0.0	0.0	43923.0		117303.0	0.0	0.0	65086.0	
106967.0	13536.0	28452.0	51045.0	2.6614750737856505e-06	142780.0	0.0	0.0	46374.0		115732.0	0.0	0.0	67432.0	
82609.0	25096.0	40679.0	51616.0	3.8084168029526436e-06	142358.0	0.0	0.0	40612.0		115373.0	0.0	0.0	58271.0	
80229.0	26738.0	38236.0	54797.0	2.405761274853504e-07	140004.0	0.0	0.0	43163.0		113487.0	0.0	0.0	60537.0	
45492.0	37117.0	58400.0	58991.0	9.16840413909897e-06	136865.0	0.0	0.0	38206.0		110971.0	0.0	0.0	50851.0	
36223.0	44006.0	59317.0	60454.0	1.1076775738478155e-06	135793.0	0.0	0.0	37212.0		110080.0	0.0	0.0	48599.0	
25827.0	19665.0	83111.0	71397.0	1.6183029965485843e-05	127672.0	0.0	0.0	45529.0		103531.0	0.0	0.0	55414.0	
24433.0	11790.0	84280.0	79497.0	4.501233684763992e-06	121638.0	0.0	0.0	53237.0		98673.0	0.0	0.0	62911.0	
18535.0	7292.0	81878.0	92295.0	6.850250525377513e-06	112173.0	0.0	0.0	64542.0		91010.0	0.0	0.0	73340.0	
15248.0	9185.0	82534.0	93033.0	1.1076868419466087e-06	111638.0	0.0	0.0	64433.0		90580.0	0.0	0.0	72803.0	
12530.0	6005.0	64074.0	117391.0	7.346354141949947e-06	93613.0	0.0	0.0	88107.0		75954.0	0.0	0.0	96084.0	
12444.0	2804.0	64981.0	119771.0	4.064932245778581e-06	91863.0	0.0	0.0	90459.0		74489.0	0.0	0.0	98423.0	
12175.0	355.0	32962.0	154508.0	6.772779357525379e-06	66277.0	0.0	0.0	125124.0		53632.0	0.0	0.0	133054.0	
11640.0	804.0	23779.0	163777.0	3.1070760550076747e-07	59465.0	0.0	0.0	134240.0		48078.0	0.0	0.0	142098.0	
11627.0	548.0	13652.0	174173.0	1.6946824342776323e-06	51695.0	0.0	0.0	144630.0		41810.0	0.0	0.0	152491.0	
11615.0	25.0	12793.0	175567.0	3.6004946339338407e-06	50693.0	0.0	0.0	146023.0		41019.0	0.0	0.0	153881.0	
11591.0	36.0	6908.0	181465.0	1.6235666341969993e-07	46288.0	0.0	0.0	151914.0		37490.0	0.0	0.0	159767.0	
11548.0	67.0	3633.0	184752.0	2.860283448369166e-07	43848.0	0.0	0.0	155190.0		35478.0	0.0	0.0	163037.0	
11532.0	59.0	939.0	187470.0	2.2163636343487604e-06	41814.0	0.0	0.0	157902.0		33837.0	0.0	0.0	165748.0	
11490.0	58.0	896.0	187556.0	4.1767686186746235e-06	41756.0	0.0	0.0	157975.0		33792.0	0.0	0.0	165821.0	
11461.0	71.0	643.0	187825.0	2.171133343818098e-06	41559.0	0.0	0.0	158237.0		33629.0	0.0	0.0	166076.0	
11460.0	30.0	150.0	188360.0	2.443280977312391e-05	41177.0	0.0	0.0	158772.0		33319.0	0.0	0.0	166611.0	
11443.0	18.0	166.0	188373.0	1.526687015474289e-05	41170.0	0.0	0.0	158779.0		33309.0	0.0	0.0	166620.0	
11443.0	17.0	155.0	188385.0	5.63804326070594e-07	41159.0	0.0	0.0	158791.0		33301.0	0.0	0.0	166632.0	
11442.0	1.0	148.0	188409.0	1.0038879991685445e-05	41142.0	0.0	0.0	158814.0		33289.0	0.0	0.0	166655.0	
11442.0	1.0	105.0	188452.0	0.0	41110.0	0.0	0.0	158857.0		33263.0	0.0	0.0	166698.0	
11442.0	0.0	90.0	188468.0	9.710812018100953e-07	41100.0	0.0	0.0	158873.0		33254.0	0.0	0.0	166714.0	
11442.0	0.0	48.0	188510.0	0.0	41071.0	0.0	0.0	158915.0		33225.0	0.0	0.0	166756.0	
11440.0	2.0	19.0	188539.0	0.0	41049.0	0.0	0.0	158943.0		33210.0	0.0	0.0	166784.0	
11440.0	2.0	18.0	188540.0	0.0	41048.0	0.0	0.0	158944.0		33209.0	0.0	0.0	166785.0	
11440.0	0.0	3.0	188557.0	5.8275058275058275e-05	41037.0	0.0	0.0	158961.0		33196.0	0.0	0.0	166802.0	
