H1N1	H3N2	B
0	0	0
0	0	0
12	0	0
0	0	0
17	0	0
0	0	0
16	0	0
8	0	0
0	0	0
20	0	0
8	0	0
71	0	0
42	0	0
59	0	0
2	0	0
183	0	0
74	0	0
169	0	0
28	0	0
246	0	0
55	0	0
515	0	0
138	0	0
182	0	0
342	0	0
613	0	0
64	0	0
362	0	0
1473	0	0
944	0	0
458	0	0
2388	0	0
436	0	0
2627	0	0
4245	0	0
1890	0	0
558	0	0
5442	0	0
932	0	0
11853	0	0
3701	0	0
10059	0	0
93	0	0
105	0	0
202	0	0
5452	0	0
248	0	0
251	0	0
4	0	0
33	0	0
309	0	0
583	0	0
0	0	0
171	0	0
0	0	0
141	0	0
238	0	0
0	0	0
155	0	0
62	0	0
0	0	0
26	0	0
38	0	0
11	0	0
1	0	0
38	0	0
8	0	0
10	0	0
4	0	0
31	0	0
0	0	0
13	0	0
0	0	0
16	0	0
5	0	0
9	0	0
0	0	0
0	0	0
5	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
