S_H1N1	E_H1N1	I_H1N1	R_H1N1	beta_H1N1	S_H3N2	E_H3N2	I_H3N2	R_H3N2	beta_H3N2	S_B	E_B	I_B	R_B	beta_B
155968.0	22.0	10.0	44000.0	6.411571604431678e-06	148000.0	0.0	0.0	51987.0		120000.0	0.0	0.0	79989.0	
155956.0	34.0	10.0	44000.0	0.0	148000.0	0.0	0.0	51984.0		120000.0	0.0	0.0	79987.0	
155899.0	69.0	32.0	44000.0	4.409906413767888e-06	148000.0	0.0	0.0	51969.0		120000.0	0.0	0.0	79966.0	
155876.0	80.0	44.0	44000.0	1.7496424897179343e-06	148000.0	0.0	0.0	51963.0		120000.0	0.0	0.0	79958.0	
155801.0	98.0	101.0	44000.0	3.622290201241098e-06	148000.0	0.0	0.0	51945.0		120000.0	0.0	0.0	79929.0	
155767.0	109.0	124.0	44000.0	1.1907777062390745e-06	148000.0	0.0	0.0	51939.0		120000.0	0.0	0.0	79917.0	
155697.0	104.0	189.0	44010.0	2.548702909018137e-06	147995.0	0.0	0.0	51931.0		119993.0	0.0	0.0	79898.0	
155494.0	273.0	223.0	44010.0	9.805289446088241e-07	147995.0	0.0	0.0	51892.0		119993.0	0.0	0.0	79805.0	
155421.0	276.0	271.0	44032.0	1.6619541955451982e-06	147981.0	0.0	0.0	51899.0		119979.0	0.0	0.0	79801.0	
154997.0	497.0	462.0	44044.0	2.8348544771443277e-06	147972.0	0.0	0.0	51802.0		119969.0	0.0	0.0	79663.0	
154902.0	519.0	478.0	44101.0	9.859115135502867e-07	147930.0	0.0	0.0	51834.0		119933.0	0.0	0.0	79680.0	
154347.0	650.0	879.0	44124.0	3.125207003503394e-06	147913.0	0.0	0.0	51709.0		119918.0	0.0	0.0	79493.0	
154031.0	871.0	899.0	44199.0	6.860500156892416e-07	147856.0	0.0	0.0	51718.0		119872.0	0.0	0.0	79435.0	
153837.0	510.0	1420.0	44233.0	2.54064412607198e-06	147828.0	0.0	0.0	51705.0		119850.0	0.0	0.0	79403.0	
152930.0	1101.0	1666.0	44303.0	1.2402790188199782e-06	147776.0	0.0	0.0	51534.0		119809.0	0.0	0.0	79091.0	
152698.0	1139.0	1657.0	44506.0	7.667360315101001e-07	147612.0	0.0	0.0	51680.0		119699.0	0.0	0.0	79204.0	
148888.0	4042.0	2491.0	44579.0	2.4455348911662016e-06	147554.0	0.0	0.0	50738.0		119652.0	0.0	0.0	77738.0	
148099.0	4599.0	2299.0	45003.0	6.813917759495964e-07	147239.0	0.0	0.0	50960.0		119378.0	0.0	0.0	77848.0	
141520.0	7368.0	6014.0	45098.0	4.476553013761182e-06	147169.0	0.0	0.0	49337.0		119323.0	0.0	0.0	75322.0	
138099.0	10000.0	6248.0	45653.0	9.144194362820437e-07	146762.0	0.0	0.0	48997.0		118978.0	0.0	0.0	74509.0	
136696.0	4824.0	12511.0	45969.0	3.846910265288311e-06	146512.0	0.0	0.0	48935.0		118795.0	0.0	0.0	74301.0	
127582.0	10517.0	15738.0	46163.0	1.7037823983187694e-06	146365.0	0.0	0.0	46818.0		118667.0	0.0	0.0	70801.0	
125049.0	11647.0	16234.0	47070.0	6.911175259362393e-07	145699.0	0.0	0.0	47088.0		118142.0	0.0	0.0	70717.0	
124501.0	3081.0	25116.0	47302.0	2.9146452974723254e-06	145524.0	0.0	0.0	47170.0		118000.0	0.0	0.0	70726.0	
117738.0	7311.0	23839.0	51112.0	9.024652786887494e-07	142729.0	0.0	0.0	49193.0		115729.0	0.0	0.0	71854.0	
115848.0	8653.0	23598.0	51901.0	2.0045496663876275e-07	142142.0	0.0	0.0	49468.0		115254.0	0.0	0.0	71837.0	
107811.0	9927.0	23782.0	58480.0	2.6377154204691434e-06	137281.0	0.0	0.0	54006.0		111296.0	0.0	0.0	75118.0	
107263.0	8585.0	22251.0	61901.0	7.91885391015616e-07	134755.0	0.0	0.0	57293.0		109243.0	0.0	0.0	78335.0	
88787.0	19024.0	28885.0	63304.0	3.1338067702894817e-06	133730.0	0.0	0.0	53833.0		108364.0	0.0	0.0	72383.0	
87339.0	19924.0	20319.0	72418.0	3.087948246771768e-07	126927.0	0.0	0.0	62581.0		102944.0	0.0	0.0	80951.0	
77821.0	10966.0	36262.0	74951.0	6.547257062834244e-06	125031.0	0.0	0.0	62601.0		101402.0	0.0	0.0	79647.0	
62848.0	24491.0	37162.0	75499.0	6.199804872616411e-07	124633.0	0.0	0.0	59318.0		101077.0	0.0	0.0	74255.0	
57769.0	20052.0	39917.0	82262.0	4.127555832778399e-06	119657.0	0.0	0.0	64753.0		96996.0	0.0	0.0	79006.0	
48973.0	13875.0	53000.0	84152.0	5.768677311217694e-06	118281.0	0.0	0.0	64359.0		95912.0	0.0	0.0	77456.0	
48576.0	9193.0	50042.0	92189.0	2.089401029617335e-06	112285.0	0.0	0.0	72296.0		91173.0	0.0	0.0	85350.0	
43401.0	5572.0	58290.0	92737.0	3.4768938289083397e-06	111871.0	0.0	0.0	71496.0		90829.0	0.0	0.0	83863.0	
42814.0	5762.0	40211.0	111213.0	2.3060027900170925e-07	98258.0	0.0	0.0	89811.0		79708.0	0.0	0.0	102102.0	
42529.0	872.0	43938.0	112661.0	2.7693949663804604e-06	97176.0	0.0	0.0	91184.0		78806.0	0.0	0.0	103440.0	
35142.0	7672.0	35007.0	122179.0	4.771519821420888e-07	90171.0	0.0	0.0	98768.0		73125.0	0.0	0.0	109959.0	
34923.0	7606.0	20319.0	137152.0	4.0163447644550986e-07	79029.0	0.0	0.0	113678.0		64092.0	0.0	0.0	124848.0	
34700.0	442.0	22627.0	142231.0	9.408310619189618e-06	75278.0	0.0	0.0	118700.0		61025.0	0.0	0.0	129840.0	
33908.0	1015.0	14050.0	151027.0	4.5969059254747094e-07	68766.0	0.0	0.0	127291.0		55669.0	0.0	0.0	138314.0	
29885.0	4815.0	13876.0	151424.0	5.377585346499527e-07	68469.0	0.0	0.0	126625.0		55415.0	0.0	0.0	137123.0	
29813.0	4095.0	9493.0	156599.0	2.798440133922462e-06	64642.0	0.0	0.0	131777.0		52275.0	0.0	0.0	142272.0	
29204.0	681.0	12929.0	157186.0	1.0654737569867456e-05	64216.0	0.0	0.0	132184.0		51925.0	0.0	0.0	142611.0	
27538.0	2275.0	12716.0	157471.0	2.056125321843583e-07	64006.0	0.0	0.0	132006.0		51750.0	0.0	0.0	142280.0	
27454.0	1750.0	5938.0	164858.0	3.7356955066367423e-06	58553.0	0.0	0.0	139373.0		47362.0	0.0	0.0	149629.0	
25971.0	1567.0	7385.0	165077.0	8.686320013153571e-06	58397.0	0.0	0.0	139204.0		47227.0	0.0	0.0	149233.0	
25438.0	2016.0	7246.0	165300.0	4.557198999664438e-07	58231.0	0.0	0.0	139285.0		47091.0	0.0	0.0	149252.0	
25379.0	592.0	7937.0	166092.0	7.362244986888278e-06	57644.0	0.0	0.0	140054.0		46621.0	0.0	0.0	150019.0	
25315.0	123.0	4447.0	170115.0	4.734587507502167e-06	54684.0	0.0	0.0	144056.0		44186.0	0.0	0.0	154013.0	
25113.0	266.0	4434.0	170187.0	5.298558409538727e-07	54635.0	0.0	0.0	144088.0		44140.0	0.0	0.0	153997.0	
25100.0	215.0	3889.0	170796.0	6.5564432934244e-07	54206.0	0.0	0.0	144692.0		43779.0	0.0	0.0	154600.0	
24930.0	183.0	2425.0	172462.0	3.341314443327916e-06	53003.0	0.0	0.0	146315.0		42729.0	0.0	0.0	156188.0	
24905.0	195.0	2354.0	172546.0	2.2174321896443529e-07	52939.0	0.0	0.0	146390.0		42683.0	0.0	0.0	156264.0	
24663.0	267.0	1041.0	174029.0	6.621437574079768e-06	51844.0	0.0	0.0	147804.0		41815.0	0.0	0.0	157646.0	
24656.0	249.0	533.0	174562.0	1.9023489291449596e-06	51453.0	0.0	0.0	148335.0		41486.0	0.0	0.0	158175.0	
24650.0	13.0	716.0	174621.0	1.3711514272439856e-05	51417.0	0.0	0.0	148391.0		41452.0	0.0	0.0	158231.0	
24583.0	73.0	659.0	174685.0	4.3209351096162594e-07	51374.0	0.0	0.0	148443.0		41417.0	0.0	0.0	158266.0	
24580.0	70.0	463.0	174887.0	5.272157560186072e-07	51212.0	0.0	0.0	148645.0		41303.0	0.0	0.0	158467.0	
24559.0	24.0	517.0	174900.0	5.27683580133044e-06	51204.0	0.0	0.0	148651.0		41296.0	0.0	0.0	158476.0	
