H1N1	H3N2	B
6	0	0
8	0	0
10	0	0
17	0	0
23	0	0
21	0	0
5	0	0
56	0	0
44	0	0
111	0	0
154	0	0
237	0	0
123	0	0
7	0	0
970	0	0
100	0	0
2097	0	0
93	0	0
2490	0	0
1283	0	0
5048	0	0
197	0	0
13400	0	0
485	0	0
3817	0	0
1794	0	0
372	0	0
2318	0	0
15	0	0
224	0	0
2461	0	0
183	0	0
2710	0	0
0	0	0
1787	0	0
3	0	0
1252	0	0
38	0	0
90	0	0
1391	0	0
6	0	0
2124	0	0
159	0	0
1388	0	0
4	0	0
1338	0	0
917	0	0
0	0	0
2030	0	0
0	0	0
1240	0	0
139	0	0
125	0	0
990	0	0
510	0	0
1	0	0
742	0	0
29	0	0
825	0	0
4	0	0
15	0	0
192	0	0
14	0	0
1	0	0
112	0	0
0	0	0
49	0	0
6	0	0
0	0	0
45	0	0
0	0	0
33	0	0
0	0	0
4	0	0
0	0	0
7	0	0
2	0	0
0	0	0
0	0	0
6	0	0
3	0	0
1	0	0
7	0	0
0	0	0
7	0	0
0	0	0
1	0	0
3	0	0
0	0	0
0	0	0
2	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
