H1N1	H3N2	B
16	0	0
8	0	0
16	0	0
13	0	0
64	0	0
6	0	0
107	0	0
5	0	0
189	0	0
2	0	0
115	0	0
12	0	0
389	0	0
115	0	0
44	0	0
688	0	0
238	0	0
672	0	0
390	0	0
293	0	0
2316	0	0
261	0	0
3436	0	0
197	0	0
4421	0	0
1170	0	0
5186	0	0
6619	0	0
11095	0	0
2000	0	0
11071	0	0
3768	0	0
1734	0	0
11170	0	0
3608	0	0
622	0	0
20214	0	0
248	0	0
944	0	0
1797	0	0
225	0	0
9615	0	0
13247	0	0
1810	0	0
673	0	0
3869	0	0
594	0	0
1301	0	0
60	0	0
1090	0	0
54	0	0
677	0	0
712	0	0
350	0	0
43	0	0
9	0	0
323	0	0
17	0	0
407	0	0
1	0	0
34	0	0
5	0	0
4	0	0
24	0	0
4	0	0
3	0	0
19	0	0
2	0	0
26	0	0
4	0	0
20	0	0
0	0	0
0	0	0
0	0	0
0	0	0
16	0	0
0	0	0
0	0	0
1	0	0
0	0	0
0	0	0
1	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
