S_H1N1	E_H1N1	I_H1N1	R_H1N1	beta_H1N1	S_H3N2	E_H3N2	I_H3N2	R_H3N2	beta_H3N2	S_B	E_B	I_B	R_B	beta_B
155967.0	23.0	10.0	44000.0	6.411612712945687e-06	148000.0	0.0	0.0	51989.0		120000.0	0.0	0.0	79990.0	
155960.0	30.0	10.0	44000.0	0.0	148000.0	0.0	0.0	51988.0		120000.0	0.0	0.0	79987.0	
155928.0	39.0	33.0	44000.0	4.469817460428512e-06	148000.0	0.0	0.0	51978.0		120000.0	0.0	0.0	79974.0	
155918.0	42.0	40.0	44000.0	1.122384843315076e-06	148000.0	0.0	0.0	51973.0		120000.0	0.0	0.0	79970.0	
155822.0	106.0	72.0	44000.0	2.85225734777146e-06	148000.0	0.0	0.0	51949.0		120000.0	0.0	0.0	79931.0	
155816.0	102.0	82.0	44000.0	7.82661726088432e-07	148000.0	0.0	0.0	51946.0		120000.0	0.0	0.0	79929.0	
155808.0	14.0	168.0	44010.0	3.667517530733797e-06	147995.0	0.0	0.0	51951.0		119993.0	0.0	0.0	79935.0	
155657.0	159.0	174.0	44010.0	2.215304073744814e-07	147995.0	0.0	0.0	51914.0		119993.0	0.0	0.0	79875.0	
155654.0	154.0	159.0	44033.0	3.2324556650522974e-07	147978.0	0.0	0.0	51937.0		119977.0	0.0	0.0	79898.0	
155505.0	152.0	303.0	44040.0	3.2047190442976004e-06	147972.0	0.0	0.0	51902.0		119973.0	0.0	0.0	79842.0	
155422.0	232.0	274.0	44072.0	7.044630174292603e-08	147950.0	0.0	0.0	51915.0		119954.0	0.0	0.0	79839.0	
155318.0	187.0	413.0	44082.0	2.32281395847189e-06	147945.0	0.0	0.0	51899.0		119948.0	0.0	0.0	79809.0	
155295.0	127.0	400.0	44178.0	1.3361666505682733e-06	147873.0	0.0	0.0	51989.0		119891.0	0.0	0.0	79895.0	
155234.0	84.0	498.0	44184.0	1.3452938232955529e-06	147870.0	0.0	0.0	51979.0		119887.0	0.0	0.0	79885.0	
155097.0	198.0	513.0	44192.0	2.890726963913082e-07	147867.0	0.0	0.0	51945.0		119883.0	0.0	0.0	79832.0	
154984.0	250.0	423.0	44343.0	9.304704861473384e-07	147753.0	0.0	0.0	52067.0		119792.0	0.0	0.0	79944.0	
154635.0	462.0	557.0	44346.0	1.590587529944697e-06	147750.0	0.0	0.0	51986.0		119789.0	0.0	0.0	79805.0	
