H1N1	H3N2	B
3	0	0
3	0	0
9	0	0
3	0	0
14	0	0
4	0	0
8	0	0
22	0	0
2	0	0
23	0	0
12	0	0
31	0	0
17	0	0
17	0	0
25	0	0
18	0	0
28	0	0
40	0	0
118	0	0
52	0	0
101	0	0
124	0	0
65	0	0
268	0	0
94	0	0
405	0	0
104	0	0
529	0	0
289	0	0
381	0	0
263	0	0
426	0	0
181	0	0
1055	0	0
516	0	0
1666	0	0
1513	0	0
1070	0	0
1511	0	0
522	0	0
2401	0	0
226	0	0
1624	0	0
355	0	0
978	0	0
180	0	0
282	0	0
951	0	0
81	0	0
359	0	0
392	0	0
122	0	0
244	0	0
102	0	0
166	0	0
73	0	0
63	0	0
42	0	0
123	0	0
12	0	0
10	0	0
23	0	0
39	0	0
13	0	0
10	0	0
9	0	0
8	0	0
11	0	0
6	0	0
6	0	0
8	0	0
0	0	0
3	0	0
1	0	0
1	0	0
6	0	0
0	0	0
2	0	0
1	0	0
2	0	0
0	0	0
1	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
