S_H1N1	E_H1N1	I_H1N1	R_H1N1	beta_H1N1	S_H3N2	E_H3N2	I_H3N2	R_H3N2	beta_H3N2	S_B	E_B	I_B	R_B	beta_B
155983.0	7.0	10.0	44000.0	6.410955039972305e-06	148000.0	0.0	0.0	51993.0		120000.0	0.0	0.0	79995.0	
155974.0	16.0	10.0	44000.0	0.0	148000.0	0.0	0.0	51992.0		120000.0	0.0	0.0	79992.0	
155961.0	22.0	17.0	44000.0	2.640177389747135e-06	148000.0	0.0	0.0	51989.0		120000.0	0.0	0.0	79983.0	
155957.0	17.0	26.0	44000.0	2.2195467093740337e-06	148000.0	0.0	0.0	51989.0		120000.0	0.0	0.0	79983.0	
155947.0	14.0	39.0	44000.0	2.1374783313134163e-06	148000.0	0.0	0.0	51985.0		120000.0	0.0	0.0	79979.0	
155919.0	38.0	43.0	44000.0	5.966127015562792e-07	148000.0	0.0	0.0	51973.0		120000.0	0.0	0.0	79971.0	
155902.0	45.0	43.0	44010.0	1.4916943947793083e-06	147995.0	0.0	0.0	51977.0		119993.0	0.0	0.0	79976.0	
155892.0	27.0	71.0	44010.0	2.529739801805728e-06	147995.0	0.0	0.0	51976.0		119993.0	0.0	0.0	79971.0	
155883.0	19.0	81.0	44017.0	1.3463722356503052e-06	147990.0	0.0	0.0	51980.0		119988.0	0.0	0.0	79975.0	
155848.0	44.0	82.0	44026.0	7.825010235113388e-07	147982.0	0.0	0.0	51980.0		119982.0	0.0	0.0	79970.0	
155790.0	93.0	78.0	44039.0	7.406419884756107e-07	147972.0	0.0	0.0	51975.0		119978.0	0.0	0.0	79961.0	
155741.0	107.0	109.0	44043.0	2.0617622683249284e-06	147968.0	0.0	0.0	51957.0		119974.0	0.0	0.0	79946.0	
155728.0	62.0	157.0	44053.0	2.3722564445209385e-06	147962.0	0.0	0.0	51965.0		119968.0	0.0	0.0	79950.0	
155554.0	187.0	178.0	44081.0	1.7696806181544962e-06	147946.0	0.0	0.0	51946.0		119948.0	0.0	0.0	79908.0	
155537.0	191.0	174.0	44098.0	4.803528657371617e-07	147935.0	0.0	0.0	51961.0		119936.0	0.0	0.0	79919.0	
155342.0	212.0	338.0	44108.0	3.3139324806445394e-06	147926.0	0.0	0.0	51923.0		119931.0	0.0	0.0	79845.0	
155327.0	210.0	346.0	44117.0	3.1631942918409944e-07	147920.0	0.0	0.0	51924.0		119925.0	0.0	0.0	79850.0	
154885.0	457.0	506.0	44152.0	2.4881395491567694e-06	147894.0	0.0	0.0	51857.0		119904.0	0.0	0.0	79713.0	
154831.0	496.0	463.0	44210.0	2.0924367993065608e-07	147854.0	0.0	0.0	51905.0		119868.0	0.0	0.0	79751.0	
154100.0	785.0	856.0	44259.0	3.350779624833977e-06	147827.0	0.0	0.0	51767.0		119838.0	0.0	0.0	79508.0	
154074.0	757.0	897.0	44272.0	3.907256830894315e-07	147816.0	0.0	0.0	51771.0		119831.0	0.0	0.0	79513.0	
153274.0	826.0	1454.0	44446.0	3.2800803243659317e-06	147689.0	0.0	0.0	51740.0		119727.0	0.0	0.0	79358.0	
152311.0	1763.0	1463.0	44463.0	1.166803578351419e-07	147674.0	0.0	0.0	51504.0		119716.0	0.0	0.0	79001.0	
151346.0	1928.0	2068.0	44658.0	2.556045058064525e-06	147527.0	0.0	0.0	51446.0		119605.0	0.0	0.0	78812.0	
151264.0	1047.0	3016.0	44673.0	2.1108597037505072e-06	147520.0	0.0	0.0	51434.0		119594.0	0.0	0.0	78793.0	
147716.0	3630.0	3539.0	45115.0	1.8459469329394681e-06	147180.0	0.0	0.0	50932.0		119324.0	0.0	0.0	77809.0	
147654.0	3610.0	3567.0	45169.0	1.55691723536961e-07	147136.0	0.0	0.0	50969.0		119290.0	0.0	0.0	77843.0	
140557.0	7159.0	6384.0	45900.0	3.95401446407912e-06	146592.0	0.0	0.0	49827.0		118851.0	0.0	0.0	75696.0	
135806.0	11848.0	6420.0	45926.0	7.111115026047556e-08	146575.0	0.0	0.0	48677.0		118833.0	0.0	0.0	73791.0	
