S_H1N1	E_H1N1	I_H1N1	R_H1N1	beta_H1N1	S_H3N2	E_H3N2	I_H3N2	R_H3N2	beta_H3N2	S_B	E_B	I_B	R_B	beta_B
155949.0	41.0	10.0	44000.0	6.412352756349832e-06	148000.0	0.0	0.0	51985.0		120000.0	0.0	0.0	79982.0	
155939.0	51.0	10.0	44000.0	0.0	148000.0	0.0	0.0	51979.0		120000.0	0.0	0.0	79979.0	
155899.0	50.0	51.0	44000.0	5.156682009682236e-06	148000.0	0.0	0.0	51973.0		120000.0	0.0	0.0	79963.0	
155894.0	45.0	61.0	44000.0	1.0515762391721824e-06	148000.0	0.0	0.0	51971.0		120000.0	0.0	0.0	79961.0	
155792.0	107.0	101.0	44000.0	2.542104883180112e-06	148000.0	0.0	0.0	51946.0		120000.0	0.0	0.0	79927.0	
155790.0	104.0	106.0	44000.0	3.027781713894006e-07	148000.0	0.0	0.0	51946.0		120000.0	0.0	0.0	79926.0	
155745.0	47.0	198.0	44010.0	3.3076600542650818e-06	147995.0	0.0	0.0	51947.0		119993.0	0.0	0.0	79917.0	
155632.0	158.0	200.0	44010.0	6.425413796648504e-08	147995.0	0.0	0.0	51912.0		119993.0	0.0	0.0	79864.0	
155607.0	138.0	204.0	44051.0	1.4175984068462064e-06	147964.0	0.0	0.0	51950.0		119967.0	0.0	0.0	79899.0	
155552.0	80.0	307.0	44061.0	2.3662709312369204e-06	147960.0	0.0	0.0	51946.0		119960.0	0.0	0.0	79887.0	
155260.0	347.0	292.0	44101.0	5.514391237676439e-07	147926.0	0.0	0.0	51910.0		119936.0	0.0	0.0	79815.0	
155154.0	398.0	342.0	44106.0	1.0365102636753961e-06	147923.0	0.0	0.0	51894.0		119933.0	0.0	0.0	79773.0	
154921.0	339.0	532.0	44208.0	3.542916586202825e-06	147846.0	0.0	0.0	51928.0		119865.0	0.0	0.0	79781.0	
154414.0	740.0	636.0	44210.0	1.0793494544967857e-06	147844.0	0.0	0.0	51803.0		119864.0	0.0	0.0	79578.0	
154300.0	621.0	824.0	44255.0	1.8325793278759698e-06	147808.0	0.0	0.0	51818.0		119838.0	0.0	0.0	79579.0	
153370.0	1044.0	1218.0	44368.0	2.714065055978796e-06	147730.0	0.0	0.0	51673.0		119778.0	0.0	0.0	79338.0	
152725.0	1575.0	1307.0	44393.0	5.711091653878289e-07	147708.0	0.0	0.0	51539.0		119759.0	0.0	0.0	79099.0	
152645.0	725.0	2182.0	44448.0	2.7921941899602966e-06	147667.0	0.0	0.0	51581.0		119726.0	0.0	0.0	79117.0	
152487.0	238.0	2535.0	44740.0	1.6685872882441467e-06	147451.0	0.0	0.0	51830.0		119546.0	0.0	0.0	79344.0	
150335.0	2310.0	2509.0	44846.0	2.1209441069852989e-07	147366.0	0.0	0.0	51385.0		119487.0	0.0	0.0	78604.0	
148545.0	3942.0	2434.0	45079.0	4.3699701954203655e-07	147201.0	0.0	0.0	51166.0		119348.0	0.0	0.0	78118.0	
145642.0	4693.0	4079.0	45586.0	3.622446061483568e-06	146821.0	0.0	0.0	50919.0		119046.0	0.0	0.0	77454.0	
143519.0	5026.0	5755.0	45700.0	2.167196563378341e-06	146737.0	0.0	0.0	50480.0		118976.0	0.0	0.0	76698.0	
138823.0	6819.0	7728.0	46630.0	2.705942084017826e-06	146065.0	0.0	0.0	50159.0		118400.0	0.0	0.0	75749.0	
136234.0	7285.0	9206.0	47275.0	1.6927527007331136e-06	145579.0	0.0	0.0	50161.0		118019.0	0.0	0.0	75385.0	
125554.0	13269.0	13822.0	47355.0	2.705992859355051e-06	145512.0	0.0	0.0	47465.0		117976.0	0.0	0.0	71179.0	
117975.0	18259.0	16253.0	47513.0	1.3502324124698736e-06	145397.0	0.0	0.0	45619.0		117883.0	0.0	0.0	68354.0	
108354.0	17200.0	24781.0	49665.0	3.977475164862938e-06	143796.0	0.0	0.0	45272.0		116577.0	0.0	0.0	66655.0	
96177.0	21798.0	30570.0	51455.0	2.5777763928054238e-06	142458.0	0.0	0.0	43778.0		115506.0	0.0	0.0	63564.0	
83397.0	24957.0	37288.0	54358.0	3.0938602770173997e-06	140309.0	0.0	0.0	43316.0		113774.0	0.0	0.0	61346.0	
58107.0	38070.0	47342.0	56481.0	4.426548745531026e-06	138739.0	0.0	0.0	38897.0		112521.0	0.0	0.0	53345.0	
