S_H1N1	E_H1N1	I_H1N1	R_H1N1	beta_H1N1	S_H3N2	E_H3N2	I_H3N2	R_H3N2	beta_H3N2	S_B	E_B	I_B	R_B	beta_B
155956.0	34.0	10.0	44000.0	6.412064941393726e-06	148000.0	0.0	0.0	51981.0		120000.0	0.0	0.0	79988.0	
155935.0	55.0	10.0	44000.0	0.0	148000.0	0.0	0.0	51977.0		120000.0	0.0	0.0	79980.0	
155929.0	27.0	44.0	44000.0	4.955635402826111e-06	148000.0	0.0	0.0	51976.0		120000.0	0.0	0.0	79977.0	
155874.0	61.0	65.0	44000.0	2.0726800048559932e-06	148000.0	0.0	0.0	51962.0		120000.0	0.0	0.0	79950.0	
155861.0	68.0	71.0	44000.0	5.421949188926103e-07	148000.0	0.0	0.0	51958.0		120000.0	0.0	0.0	79942.0	
155840.0	34.0	126.0	44000.0	2.8010006192757734e-06	148000.0	0.0	0.0	51955.0		120000.0	0.0	0.0	79931.0	
155823.0	38.0	129.0	44010.0	6.467286202835885e-07	147995.0	0.0	0.0	51964.0		119993.0	0.0	0.0	79938.0	
155775.0	65.0	150.0	44010.0	8.987321457229979e-07	147995.0	0.0	0.0	51948.0		119993.0	0.0	0.0	79918.0	
155629.0	194.0	133.0	44044.0	8.213093245614921e-07	147975.0	0.0	0.0	51947.0		119968.0	0.0	0.0	79898.0	
155513.0	262.0	160.0	44065.0	1.929099174988586e-06	147958.0	0.0	0.0	51937.0		119955.0	0.0	0.0	79873.0	
155501.0	128.0	300.0	44071.0	3.1296690482161957e-06	147953.0	0.0	0.0	51941.0		119952.0	0.0	0.0	79874.0	
155432.0	81.0	361.0	44126.0	2.0673325948916355e-06	147912.0	0.0	0.0	51977.0		119924.0	0.0	0.0	79911.0	
155304.0	197.0	360.0	44139.0	2.146328061951613e-07	147903.0	0.0	0.0	51960.0		119919.0	0.0	0.0	79873.0	
155277.0	155.0	408.0	44160.0	1.0891352039183108e-06	147885.0	0.0	0.0	51976.0		119909.0	0.0	0.0	79885.0	
154490.0	814.0	519.0	44177.0	1.5964019096458968e-06	147869.0	0.0	0.0	51788.0		119895.0	0.0	0.0	79601.0	
154474.0	803.0	498.0	44225.0	3.509773001921328e-07	147837.0	0.0	0.0	51834.0		119867.0	0.0	0.0	79644.0	
153971.0	519.0	1139.0	44371.0	4.487578698630574e-06	147726.0	0.0	0.0	51844.0		119775.0	0.0	0.0	79580.0	
153311.0	1163.0	1039.0	44487.0	1.004456465723623e-07	147641.0	0.0	0.0	51788.0		119705.0	0.0	0.0	79447.0	
152060.0	1911.0	1530.0	44499.0	2.162029264334082e-06	147631.0	0.0	0.0	51459.0		119698.0	0.0	0.0	78985.0	
152008.0	1303.0	2121.0	44568.0	2.0470894593726067e-06	147581.0	0.0	0.0	51510.0		119647.0	0.0	0.0	79031.0	
151850.0	210.0	3244.0	44696.0	2.539578653247839e-06	147483.0	0.0	0.0	51590.0		119570.0	0.0	0.0	79099.0	
150251.0	1757.0	3269.0	44723.0	1.058695462949803e-07	147461.0	0.0	0.0	51207.0		119552.0	0.0	0.0	78439.0	
150218.0	1632.0	2640.0	45510.0	3.9841087518463066e-07	146879.0	0.0	0.0	51986.0		119066.0	0.0	0.0	79214.0	
147263.0	2988.0	4223.0	45526.0	2.5711874449048923e-06	146865.0	0.0	0.0	51218.0		119055.0	0.0	0.0	78064.0	
144997.0	5221.0	3753.0	46029.0	6.06423969288882e-08	146498.0	0.0	0.0	51102.0		118762.0	0.0	0.0	77678.0	
141958.0	5305.0	6048.0	46689.0	3.4418015880842913e-06	146010.0	0.0	0.0	50983.0		118351.0	0.0	0.0	77144.0	
141490.0	3507.0	7063.0	47940.0	2.2674877667483966e-06	145100.0	0.0	0.0	52091.0		117574.0	0.0	0.0	78200.0	
132506.0	9452.0	10050.0	47992.0	2.282070696432558e-06	145066.0	0.0	0.0	49788.0		117545.0	0.0	0.0	74605.0	
131887.0	9603.0	10360.0	48150.0	3.4251855887043587e-07	144956.0	0.0	0.0	49774.0		117447.0	0.0	0.0	74527.0	
119731.0	12775.0	17745.0	49749.0	4.228507739262296e-06	143767.0	0.0	0.0	48238.0		116535.0	0.0	0.0	71161.0	
114054.0	17833.0	18331.0	49782.0	2.9606970470745194e-07	143742.0	0.0	0.0	46820.0		116514.0	0.0	0.0	68877.0	
110050.0	9681.0	27532.0	52737.0	4.012018099891594e-06	141571.0	0.0	0.0	48750.0		114725.0	0.0	0.0	70280.0	
88013.0	26041.0	30943.0	55003.0	2.0845372121707542e-06	139924.0	0.0	0.0	45282.0		113348.0	0.0	0.0	63734.0	
87418.0	22632.0	31908.0	58042.0	1.4354683428279167e-06	137664.0	0.0	0.0	48169.0		111503.0	0.0	0.0	66561.0	
59544.0	28469.0	53477.0	58510.0	6.9206586647584855e-06	137339.0	0.0	0.0	41319.0		111230.0	0.0	0.0	55866.0	
58104.0	29314.0	45088.0	67494.0	2.2711716745490598e-07	130710.0	0.0	0.0	49919.0		105893.0	0.0	0.0	64225.0	
36366.0	23178.0	72343.0	68113.0	1.0595153345360296e-05	130263.0	0.0	0.0	44923.0		105510.0	0.0	0.0	56169.0	
35939.0	22165.0	61627.0	80269.0	6.501678293343293e-07	121242.0	0.0	0.0	56958.0		98319.0	0.0	0.0	68146.0	
26672.0	9694.0	77688.0	85946.0	1.0490835104526824e-05	117016.0	0.0	0.0	60268.0		94959.0	0.0	0.0	70085.0	
25959.0	9980.0	74111.0	89950.0	2.2195107009235636e-07	114037.0	0.0	0.0	64078.0		92507.0	0.0	0.0	73814.0	
22292.0	4380.0	61341.0	111987.0	6.77702795244744e-06	97734.0	0.0	0.0	85141.0		79282.0	0.0	0.0	94406.0	
22154.0	3805.0	61459.0	112582.0	5.2366299938393e-07	97291.0	0.0	0.0	85709.0		78899.0	0.0	0.0	94938.0	
21880.0	412.0	37252.0	140456.0	4.498979331637421e-06	76735.0	0.0	0.0	113517.0		62188.0	0.0	0.0	122703.0	
21495.0	659.0	35950.0	141896.0	1.785840805880075e-07	75679.0	0.0	0.0	114853.0		61373.0	0.0	0.0	123991.0	
21444.0	436.0	14486.0	163634.0	8.820562536590848e-07	59556.0	0.0	0.0	136579.0		48310.0	0.0	0.0	145706.0	
21294.0	201.0	14444.0	164061.0	1.2517453882513635e-06	59250.0	0.0	0.0	136963.0		48062.0	0.0	0.0	146086.0	
21274.0	170.0	5228.0	173328.0	4.585486743843346e-07	52350.0	0.0	0.0	146225.0		42533.0	0.0	0.0	155343.0	
21258.0	36.0	4665.0	174041.0	1.512576010725979e-06	51831.0	0.0	0.0	146934.0		42095.0	0.0	0.0	156051.0	
21232.0	42.0	1018.0	177708.0	9.253186427278097e-07	49138.0	0.0	0.0	150594.0		39873.0	0.0	0.0	159706.0	
21231.0	27.0	896.0	177846.0	8.410881662259364e-07	49027.0	0.0	0.0	150732.0		39798.0	0.0	0.0	159843.0	
21231.0	1.0	648.0	178120.0	1.88985242287803e-06	48819.0	0.0	0.0	151006.0		39633.0	0.0	0.0	160117.0	
21208.0	23.0	264.0	178505.0	1.786061291908142e-07	48538.0	0.0	0.0	151387.0		39400.0	0.0	0.0	160496.0	
21208.0	23.0	213.0	178556.0	0.0	48499.0	0.0	0.0	151438.0		39372.0	0.0	0.0	160547.0	
21208.0	0.0	86.0	178706.0	1.2610423447053766e-05	48392.0	0.0	0.0	151588.0		39269.0	0.0	0.0	160697.0	
21205.0	3.0	66.0	178726.0	0.0	48377.0	0.0	0.0	151608.0		39259.0	0.0	0.0	160716.0	
21205.0	3.0	50.0	178742.0	0.0	48365.0	0.0	0.0	151624.0		39248.0	0.0	0.0	160732.0	
21204.0	1.0	27.0	178768.0	5.2401014483640406e-06	48346.0	0.0	0.0	151650.0		39234.0	0.0	0.0	160757.0	
21181.0	24.0	26.0	178769.0	0.0	48345.0	0.0	0.0	151642.0		39234.0	0.0	0.0	160752.0	
21181.0	23.0	27.0	178769.0	1.7485971879060025e-06	48345.0	0.0	0.0	151642.0		39234.0	0.0	0.0	160752.0	
21181.0	0.0	27.0	178792.0	4.021773532183806e-05	48326.0	0.0	0.0	151665.0		39217.0	0.0	0.0	160775.0	
21180.0	1.0	27.0	178792.0	0.0	48326.0	0.0	0.0	151665.0		39217.0	0.0	0.0	160775.0	
21176.0	5.0	27.0	178792.0	0.0	48326.0	0.0	0.0	151664.0		39217.0	0.0	0.0	160773.0	
21176.0	4.0	25.0	178795.0	1.8889308651303362e-06	48323.0	0.0	0.0	151667.0		39215.0	0.0	0.0	160776.0	
21155.0	21.0	29.0	178795.0	6.520020538064695e-06	48323.0	0.0	0.0	151661.0		39215.0	0.0	0.0	160774.0	
21154.0	22.0	28.0	178796.0	0.0	48322.0	0.0	0.0	151662.0		39215.0	0.0	0.0	160774.0	
21141.0	14.0	26.0	178819.0	3.820501904793093e-05	48308.0	0.0	0.0	151681.0		39198.0	0.0	0.0	160789.0	
21135.0	19.0	27.0	178819.0	1.7524029825898765e-06	48308.0	0.0	0.0	151679.0		39198.0	0.0	0.0	160787.0	
21133.0	8.0	40.0	178819.0	1.5378791463587754e-05	48308.0	0.0	0.0	151678.0		39198.0	0.0	0.0	160786.0	
21133.0	2.0	45.0	178820.0	6.309247779933437e-06	48307.0	0.0	0.0	151679.0		39197.0	0.0	0.0	160787.0	
21130.0	3.0	43.0	178824.0	2.201212868290428e-06	48304.0	0.0	0.0	151683.0		39195.0	0.0	0.0	160789.0	
21116.0	17.0	43.0	178824.0	0.0	48304.0	0.0	0.0	151680.0		39195.0	0.0	0.0	160783.0	
21116.0	14.0	25.0	178845.0	5.682894487592347e-06	48289.0	0.0	0.0	151701.0		39176.0	0.0	0.0	160804.0	
21109.0	7.0	38.0	178846.0	1.745326887259363e-05	48288.0	0.0	0.0	151701.0		39176.0	0.0	0.0	160803.0	
21107.0	9.0	25.0	178859.0	0.0	48279.0	0.0	0.0	151713.0		39171.0	0.0	0.0	160816.0	
21107.0	2.0	26.0	178865.0	1.2755520407010434e-05	48275.0	0.0	0.0	151719.0		39167.0	0.0	0.0	160822.0	
21106.0	1.0	26.0	178867.0	3.644607074911254e-06	48274.0	0.0	0.0	151721.0		39166.0	0.0	0.0	160824.0	
21102.0	5.0	26.0	178867.0	0.0	48274.0	0.0	0.0	151720.0		39166.0	0.0	0.0	160824.0	
21102.0	4.0	24.0	178870.0	1.974536378858244e-06	48271.0	0.0	0.0	151723.0		39165.0	0.0	0.0	160827.0	
21102.0	0.0	14.0	178884.0	1.353967802645653e-05	48260.0	0.0	0.0	151737.0		39157.0	0.0	0.0	160841.0	
