S_H1N1	E_H1N1	I_H1N1	R_H1N1	beta_H1N1	S_H3N2	E_H3N2	I_H3N2	R_H3N2	beta_H3N2	S_B	E_B	I_B	R_B	beta_B
155962.0	28.0	10.0	44000.0	6.411818263423141e-06	148000.0	0.0	0.0	51987.0		120000.0	0.0	0.0	79986.0	
155960.0	30.0	10.0	44000.0	0.0	148000.0	0.0	0.0	51987.0		120000.0	0.0	0.0	79985.0	
155884.0	78.0	38.0	44000.0	4.7268616744704905e-06	148000.0	0.0	0.0	51961.0		120000.0	0.0	0.0	79959.0	
155880.0	80.0	40.0	44000.0	3.2075955863484734e-07	148000.0	0.0	0.0	51960.0		120000.0	0.0	0.0	79956.0	
155780.0	104.0	116.0	44000.0	4.20575435738287e-06	148000.0	0.0	0.0	51942.0		120000.0	0.0	0.0	79919.0	
155778.0	102.0	120.0	44000.0	2.1397972328142184e-07	148000.0	0.0	0.0	51941.0		120000.0	0.0	0.0	79918.0	
155677.0	103.0	210.0	44010.0	3.058836412511008e-06	147995.0	0.0	0.0	51926.0		119993.0	0.0	0.0	79890.0	
155523.0	255.0	212.0	44010.0	6.065959545630513e-08	147995.0	0.0	0.0	51880.0		119993.0	0.0	0.0	79826.0	
155227.0	450.0	285.0	44038.0	2.2830175479283932e-06	147975.0	0.0	0.0	51836.0		119976.0	0.0	0.0	79744.0	
155106.0	417.0	437.0	44040.0	2.2720123399186576e-06	147973.0	0.0	0.0	51801.0		119975.0	0.0	0.0	79691.0	
154734.0	493.0	657.0	44116.0	2.911659522182114e-06	147923.0	0.0	0.0	51789.0		119925.0	0.0	0.0	79616.0	
154712.0	394.0	774.0	44120.0	1.010462985120774e-06	147920.0	0.0	0.0	51783.0		119924.0	0.0	0.0	79611.0	
153725.0	1009.0	1046.0	44220.0	2.313485349636357e-06	147838.0	0.0	0.0	51642.0		119861.0	0.0	0.0	79344.0	
153483.0	1229.0	1066.0	44222.0	1.344637431290708e-07	147837.0	0.0	0.0	51583.0		119860.0	0.0	0.0	79257.0	
153136.0	589.0	1952.0	44323.0	3.3018705327397824e-06	147761.0	0.0	0.0	51603.0		119797.0	0.0	0.0	79213.0	
151848.0	1635.0	2040.0	44477.0	7.812249814313798e-07	147653.0	0.0	0.0	51429.0		119707.0	0.0	0.0	78853.0	
151712.0	1424.0	2091.0	44773.0	1.0938443007269633e-06	147429.0	0.0	0.0	51691.0		119521.0	0.0	0.0	79097.0	
150989.0	859.0	3258.0	44894.0	2.618300413145444e-06	147345.0	0.0	0.0	51625.0		119455.0	0.0	0.0	78940.0	
149119.0	2593.0	3022.0	45266.0	3.017946007339316e-07	147061.0	0.0	0.0	51510.0		119234.0	0.0	0.0	78537.0	
147870.0	3119.0	3723.0	45288.0	1.313303761656184e-06	147049.0	0.0	0.0	51212.0		119221.0	0.0	0.0	78094.0	
143251.0	5868.0	4606.0	46275.0	2.8341315879657777e-06	146303.0	0.0	0.0	50990.0		118601.0	0.0	0.0	77211.0	
142678.0	5192.0	5613.0	46517.0	1.5595897893763875e-06	146122.0	0.0	0.0	51098.0		118448.0	0.0	0.0	77237.0	
134649.0	8602.0	9885.0	46864.0	3.470309077229001e-06	145856.0	0.0	0.0	49365.0		118246.0	0.0	0.0	74328.0	
131057.0	11621.0	9170.0	48152.0	4.7678772284760694e-07	144896.0	0.0	0.0	49719.0		117472.0	0.0	0.0	74164.0	
117368.0	17281.0	17063.0	48288.0	4.009187457773204e-06	144794.0	0.0	0.0	46212.0		117388.0	0.0	0.0	68804.0	
113901.0	17156.0	19932.0	49011.0	1.582187366740247e-06	144258.0	0.0	0.0	46023.0		116943.0	0.0	0.0	68130.0	
