S_H1N1	E_H1N1	I_H1N1	R_H1N1	beta_H1N1	S_H3N2	E_H3N2	I_H3N2	R_H3N2	beta_H3N2	S_B	E_B	I_B	R_B	beta_B
155988.0	2.0	10.0	44000.0	6.410749544836783e-06	148000.0	0.0	0.0	51995.0		120000.0	0.0	0.0	79995.0	
155986.0	4.0	10.0	44000.0	0.0	148000.0	0.0	0.0	51995.0		120000.0	0.0	0.0	79995.0	
155959.0	29.0	12.0	44000.0	1.0686569333393178e-06	148000.0	0.0	0.0	51988.0		120000.0	0.0	0.0	79985.0	
155959.0	27.0	14.0	44000.0	9.159916571479867e-07	148000.0	0.0	0.0	51988.0		120000.0	0.0	0.0	79985.0	
155924.0	35.0	41.0	44000.0	4.223445943958939e-06	148000.0	0.0	0.0	51978.0		120000.0	0.0	0.0	79972.0	
155920.0	39.0	41.0	44000.0	0.0	148000.0	0.0	0.0	51976.0		120000.0	0.0	0.0	79970.0	
155871.0	53.0	66.0	44010.0	3.4021917502487974e-06	147995.0	0.0	0.0	51973.0		119993.0	0.0	0.0	79962.0	
155854.0	66.0	70.0	44010.0	3.6664350701847333e-07	147995.0	0.0	0.0	51967.0		119993.0	0.0	0.0	79957.0	
155850.0	21.0	117.0	44012.0	2.6872211665281926e-06	147993.0	0.0	0.0	51968.0		119993.0	0.0	0.0	79956.0	
155796.0	58.0	132.0	44014.0	8.266443219843821e-07	147991.0	0.0	0.0	51957.0		119991.0	0.0	0.0	79939.0	
155783.0	67.0	109.0	44041.0	2.3556644631584973e-07	147971.0	0.0	0.0	51979.0		119974.0	0.0	0.0	79963.0	
155629.0	167.0	163.0	44041.0	2.128705726813654e-06	147971.0	0.0	0.0	51935.0		119974.0	0.0	0.0	79906.0	
155549.0	234.0	141.0	44076.0	5.927301465151411e-07	147946.0	0.0	0.0	51945.0		119952.0	0.0	0.0	79906.0	
155410.0	219.0	291.0	44080.0	3.4052481950526165e-06	147944.0	0.0	0.0	51917.0		119950.0	0.0	0.0	79861.0	
