H1N1	H3N2	B
4	0	0
4	0	0
2	0	0
2	0	0
12	0	0
0	0	0
28	0	0
9	0	0
39	0	0
15	0	0
58	0	0
46	0	0
52	0	0
102	0	0
41	0	0
143	0	0
196	0	0
169	0	0
495	0	0
144	0	0
718	0	0
398	0	0
1611	0	0
554	0	0
1323	0	0
2003	0	0
524	0	0
1341	0	0
1248	0	0
1042	0	0
475	0	0
1646	0	0
243	0	0
740	0	0
2172	0	0
239	0	0
414	0	0
289	0	0
108	0	0
867	0	0
31	0	0
137	0	0
928	0	0
67	0	0
435	0	0
454	0	0
60	0	0
341	0	0
128	0	0
39	0	0
150	0	0
19	0	0
33	0	0
69	0	0
17	0	0
3	0	0
46	0	0
1	0	0
11	0	0
9	0	0
4	0	0
15	0	0
3	0	0
2	0	0
6	0	0
1	0	0
0	0	0
2	0	0
0	0	0
9	0	0
0	0	0
0	0	0
2	0	0
1	0	0
2	0	0
1	0	0
0	0	0
2	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
