S_H1N1	E_H1N1	I_H1N1	R_H1N1	beta_H1N1	S_H3N2	E_H3N2	I_H3N2	R_H3N2	beta_H3N2	S_B	E_B	I_B	R_B	beta_B
155968.0	22.0	10.0	44000.0	6.411571604431678e-06	148000.0	0.0	0.0	51989.0		120000.0	0.0	0.0	79991.0	
155966.0	24.0	10.0	44000.0	0.0	148000.0	0.0	0.0	51989.0		120000.0	0.0	0.0	79990.0	
155932.0	36.0	32.0	44000.0	4.408973142138881e-06	148000.0	0.0	0.0	51978.0		120000.0	0.0	0.0	79979.0	
155931.0	35.0	34.0	44000.0	3.7724076297698794e-07	148000.0	0.0	0.0	51978.0		120000.0	0.0	0.0	79979.0	
155908.0	24.0	68.0	44000.0	3.207019524334864e-06	148000.0	0.0	0.0	51968.0		120000.0	0.0	0.0	79967.0	
155904.0	27.0	69.0	44000.0	9.295947264463007e-08	148000.0	0.0	0.0	51968.0		120000.0	0.0	0.0	79965.0	
155831.0	77.0	82.0	44010.0	1.7999486936363674e-06	147995.0	0.0	0.0	51962.0		119993.0	0.0	0.0	79953.0	
155830.0	74.0	86.0	44010.0	2.9847672403886763e-07	147995.0	0.0	0.0	51961.0		119993.0	0.0	0.0	79952.0	
155754.0	77.0	137.0	44032.0	3.421078850806189e-06	147979.0	0.0	0.0	51966.0		119977.0	0.0	0.0	79943.0	
155743.0	87.0	136.0	44034.0	4.721201708244087e-08	147977.0	0.0	0.0	51964.0		119976.0	0.0	0.0	79942.0	
155647.0	107.0	178.0	44068.0	2.7431707140827095e-06	147954.0	0.0	0.0	51973.0		119953.0	0.0	0.0	79947.0	
155531.0	212.0	188.0	44069.0	3.7619920336056696e-07	147953.0	0.0	0.0	51951.0		119952.0	0.0	0.0	79902.0	
155470.0	177.0	261.0	44092.0	2.3658332279798225e-06	147940.0	0.0	0.0	51960.0		119941.0	0.0	0.0	79902.0	
155213.0	318.0	373.0	44096.0	2.0036463254015944e-06	147936.0	0.0	0.0	51899.0		119939.0	0.0	0.0	79794.0	
155189.0	281.0	361.0	44169.0	1.088834062028092e-06	147879.0	0.0	0.0	51965.0		119888.0	0.0	0.0	79861.0	
154495.0	718.0	617.0	44170.0	2.696084692307761e-06	147879.0	0.0	0.0	51773.0		119888.0	0.0	0.0	79579.0	
154148.0	1041.0	565.0	44246.0	2.755655351103789e-07	147820.0	0.0	0.0	51748.0		119843.0	0.0	0.0	79534.0	
153421.0	1074.0	1248.0	44257.0	3.6245999151989856e-06	147813.0	0.0	0.0	51576.0		119835.0	0.0	0.0	79266.0	
153042.0	1106.0	1499.0	44353.0	1.5125760146819782e-06	147742.0	0.0	0.0	51587.0		119768.0	0.0	0.0	79188.0	
151450.0	1971.0	2110.0	44469.0	2.2750066888951825e-06	147649.0	0.0	0.0	51293.0		119698.0	0.0	0.0	78679.0	
150011.0	3031.0	2428.0	44530.0	1.040560704845401e-06	147602.0	0.0	0.0	50981.0		119660.0	0.0	0.0	78155.0	
