H1N1	H3N2	B
5	0	0
5	0	0
23	0	0
8	0	0
33	0	0
13	0	0
29	0	0
91	0	0
28	0	0
198	0	0
39	0	0
233	0	0
120	0	0
80	0	0
414	0	0
102	0	0
1705	0	0
363	0	0
2972	0	0
1551	0	0
464	0	0
4135	0	0
981	0	0
11	0	0
2943	0	0
741	0	0
3474	0	0
123	0	0
8395	0	0
552	0	0
4090	0	0
6721	0	0
2056	0	0
3724	0	0
11	0	0
2203	0	0
174	0	0
58	0	0
3338	0	0
77	0	0
42	0	0
321	0	0
1841	0	0
21	0	0
266	0	0
717	0	0
28	0	0
641	0	0
211	0	0
15	0	0
13	0	0
91	0	0
1	0	0
74	0	0
10	0	0
112	0	0
0	0	0
1	0	0
28	0	0
0	0	0
7	0	0
3	0	0
35	0	0
0	0	0
0	0	0
3	0	0
1	0	0
6	0	0
6	0	0
1	0	0
6	0	0
0	0	0
1	0	0
0	0	0
4	0	0
0	0	0
0	0	0
0	0	0
1	0	0
3	0	0
0	0	0
0	0	0
1	0	0
5	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1	0	0
0	0	0
3	0	0
0	0	0
0	0	0
0	0	0
4	0	0
0	0	0
1	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
